"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
543,61.8,61.8,38.2,"Mattstetten BE","Mattstetten (BE)","Mattstetten BE",,"Les ayant droit de Mattstetten ont tranché: le nombre de dimanches par année où les magasins ouvrir sans avoir à demander d'autorisation va passer de deux à quatre et les règles encadrant le commerce de cigarettes électroniques et de cigarettes classiques doivent être unifiées. Les citoyens ont dit oui à 61,8 pour cent à la proposition principale du Conseil d'Etat bernois. Ils acceptent aussi le projet alternatif, limité aux cigarettes électroniques, avec 54,5 pour cent de oui, mais tranchent en dernier en faveur du projet principal avec 71.33542 pour cent de oui.",
544,70.6,70.6,29.4,"Moosseedorf BE","Moosseedorf (BE)","Moosseedorf BE",,"Oui à 55,4 pour cent à l'unification des règles encadrant le commerce de cigarettes électroniques et de cigarettes classiques. Mais non l'augmentation de l'ouverture des magasins quatre dimanches par années sans demander d'autorisation, même si le oui était majoritaire dans les urnes (70,6 pour cent). Invités à trancher entre ce projet et un projet principal englobant la question des cigarettes électroniques et l'ouverture dominicale des magasins, les habitants de Moosseedorf ont opté pour la première solution avec 97.99115 pour cent de oui.",
546,15.6,15.6,84.4,"Münchenbuchsee BE","Münchenbuchsee (BE)","Münchenbuchsee BE",,"Les citoyens de Münchenbuchsee ne veulent ni uniformisation des règles encadrant le commerce de cigarettes électroniques et cigarettes classique, ni augmentation du nombre de dimanche ouverts pour les magasins. Ils ont refusé le projet principal avec #84,4 pour cent de non et le projet alternatif avec #59,6 pour cent de non",
551,45.3,45.3,54.7,"Urtenen-Schönbühl BE","Urtenen-Schönbühl (BE)","Urtenen-Schönbühl BE",,"Non à 54,7 pour cent à l'ouverture de magasins plus de deux dimanches par année ainsi qu'à l'uniformisation des règles encadrant le commerce de cigarettes électroniques et de cigarettes et non à 56,1 pour cent au projet alternatif se limitant à l'uniformisation des règles dans le domaine des cigarettes. Les citoyens d'Urtenen-Schönbühl ont refusé les deux projets.",
552,96.3,96.3,3.7,"Utzenstorf BE","Utzenstorf (BE)","Utzenstorf BE",,"Oui à 85,7 pour cent à l'unification des règles encadrant le commerce de cigarettes électroniques et de cigarettes classiques. Mais non l'augmentation de l'ouverture des magasins quatre dimanches par années sans demander d'autorisation, même si le oui était majoritaire dans les urnes (96,3 pour cent). Invités à trancher entre ce projet et un projet principal englobant la question des cigarettes électroniques et l'ouverture dominicale des magasins, les habitants d'Utzenstorf ont opté pour la première solution avec 54.68242 pour cent de oui.",
553,61.5,61.5,38.5,"Wiggiswil BE","Wiggiswil (BE)","Wiggiswil BE",,"Les ayant droit de Wiggiswil ont tranché: le nombre de dimanches par année où les magasins ouvrir sans avoir à demander d'autorisation va passer de deux à quatre et les règles encadrant le commerce de cigarettes électroniques et de cigarettes classiques doivent être unifiées. Les citoyens ont dit oui à 61,5 pour cent à la proposition principale du Conseil d'Etat bernois. Ils acceptent aussi le projet alternatif, limité aux cigarettes électroniques, avec 56,9 pour cent de oui, mais tranchent en dernier en faveur du projet principal avec 59.8937 pour cent de oui.",
554,57.2,57.2,42.8,"Wiler bei Utzenstorf BE","Wiler bei Utzenstorf (BE)","Wiler bei Utzenstorf BE",,"Les citoyens de Wiler bei Utzenstorf souhaitent unifier les règles encadrant les commerces de cigarettes électroniques et de cigarettes classiques. Ils ont dit oui à 60,2 pour cent de oui à cette proposition. Ils ont été 52.46892 pour cent à préférer ce projet alternatif, au projet principal du Conseil d'Etat qui voulait en plus augmenter à quatre le nombre de dimanche où les magasins peuvent ouvrir sans demander d'autorisation. Le projet principal a obtenu 57,2 pour cent de oui,",
556,72.8,72.8,27.2,"Zielebach BE","Zielebach (BE)","Zielebach BE",,"Les citoyens de Zielebach disent oui à 72,8 pour cent à l'ouverture des magasins jusqu'à quatre dimanche par année sans demande et à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques. Ils s'opposent par contre au projet alternatif se limitant à l'uniformisation des règles dans le commerce de cigarettes.",
557,29.8,29.8,70.2,"Zuzwil BE","Zuzwil (BE)","Zuzwil BE BE",,"Les citoyens de Zuzwil (BE) ne veulent ni uniformisation des règles encadrant le commerce de cigarettes électroniques et cigarettes classique, ni augmentation du nombre de dimanche ouverts pour les magasins. Ils ont refusé le projet principal avec #70,2 pour cent de non et le projet alternatif avec #87,6 pour cent de non",
561,13,13,87,"Adelboden BE","Adelboden (BE)","Adelboden BE",,"Les citoyens d'Adelboden acceptent avec 53,6 pour cent de oui que le commerce de cigarettes électroniques soit soumis aux mêmes règles que celui des cigarettes classiques. Ils s'opposent par contre au projet principal du Conseil d'Etat qui proposait en plus de cette uniformisation des règles la possibilité pour les magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation (non à 87 pour cent).",
562,4.8,4.8,95.2,"Aeschi bei Spiez BE","Aeschi bei Spiez (BE)","Aeschi bei Spiez BE",,"Les citoyens d'Aeschi bei Spiez acceptent avec 52,3 pour cent de oui que le commerce de cigarettes électroniques soit soumis aux mêmes règles que celui des cigarettes classiques. Ils s'opposent par contre au projet principal du Conseil d'Etat qui proposait en plus de cette uniformisation des règles la possibilité pour les magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation (non à 95,2 pour cent).",
563,3.1,3.1,96.9,"Frutigen BE","Frutigen (BE)","Frutigen BE",,"Ni le projet du Conseil d'Etat, ni le projet alternatif ne trouve grâce aux yeux des citoyens de Frutigen. Ils refusent avec 96,9 pour cent de non de permettre aux magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation et d'uniformiser les règles uniformisant les règles encadrant le commerce de cigarettes électronique et de cigarettes classiques. Ils s'opposent aussi au projet alternatif (77,2 pour cent de non), qui se limite à la problèmatiques des cigarettes.",
564,46.2,46.2,53.8,"Kandergrund BE","Kandergrund (BE)","Kandergrund BE",,"Les citoyens de Kandergrund acceptent avec 76,9 pour cent de oui que le commerce de cigarettes électroniques soit soumis aux mêmes règles que celui des cigarettes classiques. Ils s'opposent par contre au projet principal du Conseil d'Etat qui proposait en plus de cette uniformisation des règles la possibilité pour les magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation (non à 53,8 pour cent).",
565,44.5,44.5,55.5,"Kandersteg BE","Kandersteg (BE)","Kandersteg BE",,"Les citoyens de Kandersteg acceptent avec 97,3 pour cent de oui que le commerce de cigarettes électroniques soit soumis aux mêmes règles que celui des cigarettes classiques. Ils s'opposent par contre au projet principal du Conseil d'Etat qui proposait en plus de cette uniformisation des règles la possibilité pour les magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation (non à 55,5 pour cent).",
566,31.2,31.2,68.8,"Krattigen BE","Krattigen (BE)","Krattigen BE",,"Ni le projet du Conseil d'Etat, ni le projet alternatif ne trouve grâce aux yeux des citoyens de Krattigen. Ils refusent avec 68,8 pour cent de non de permettre aux magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation et d'uniformiser les règles uniformisant les règles encadrant le commerce de cigarettes électronique et de cigarettes classiques. Ils s'opposent aussi au projet alternatif (87,9 pour cent de non), qui se limite à la problèmatiques des cigarettes.",
567,80.2,80.2,19.8,"Reichenbach im Kandertal BE","Reichenbach im Kandertal (BE)","Reichenbach im Kandertal BE",,"Les citoyens de Reichenbach im Kandertal acceptent avec 80,2 pour cent de oui que les magasins puissent ouvrir jusqu'à quatre dimanche par année sans demander d'autorisation et que le commerce de cigarettes électroniques soit soumis aux mêmes règles que celui des cigarettes classiques. Ils refusent le projet alternatif se limitant aux cigarettes électroniques (58,6 pour cent de non).",
571,34.2,34.2,65.8,"Beatenberg BE","Beatenberg (BE)","Beatenberg BE","z","Les citoyens de Beatenberg disent oui à 77,8 pour cent à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques. Ils refusent par contre le projet principal qui proposait en plus de cette uniformisation des règles la possibilité pour les magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation (non à 65,8 pour cent).",
572,19.5,19.5,80.5,"Bönigen BE","Bönigen (BE)","Bönigen BE","z","Les citoyens de Bönigen disent oui à 51,9 pour cent à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques. Ils refusent par contre le projet principal qui proposait en plus de cette uniformisation des règles la possibilité pour les magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation (non à 80,5 pour cent).",
573,50.4,50.4,49.6,"Brienz BE","Brienz (BE)","Brienz BE",,"Oui à 69,1 pour cent à l'unification des règles encadrant le commerce de cigarettes électroniques et de cigarettes classiques. Mais non l'augmentation de l'ouverture des magasins quatre dimanches par années sans demander d'autorisation, même si le oui était majoritaire dans les urnes (50,4 pour cent). Invités à trancher entre ce projet et un projet principal englobant la question des cigarettes électroniques et l'ouverture dominicale des magasins, les habitants de Brienz (BE) ont opté pour la première solution avec 78.34997 pour cent de oui.",
574,55.1,55.1,44.9,"Brienzwiler BE","Brienzwiler (BE)","Brienzwiler BE",,"Les citoyens de Brienzwiler souhaitent augmenter de deux à quatre le nombre de dimanches par année où les magasins ouvrir sans avoir à demander d'autorisation. Ils sont 55,1 pour cent à accepter le projet principal du Conseil d'Etat bernois, qui souhaite uniformiser les règles encadrant le commerce de cigarettes électroniques et cigarettes classiques. Les ayants droit de Brienzwiler ont aussi accepté le projet alternatif, qui ne concerne que les cigarettes électroniques, avec 76 pour cent de oui mais donnent cependant leur préférence au projet prinicpal, avec #StichentschiedZustimmungHauptvorlageInProzent pour cent de oui.",
575,73.3,73.3,26.7,"Därligen BE","Därligen (BE)","Därligen BE",,"Les citoyens de Därligen disent oui à 73,3 pour cent à l'ouverture des magasins jusqu'à quatre dimanche par année sans demande et à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques. Ils s'opposent par contre au projet alternatif se limitant à l'uniformisation des règles dans le commerce de cigarettes.",
576,86.6,86.6,13.4,"Grindelwald BE","Grindelwald (BE)","Grindelwald BE",,"Les citoyens de Grindelwald disent oui à 86,6 pour cent à l'ouverture des magasins jusqu'à quatre dimanche par année sans demande et à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques. Ils s'opposent par contre au projet alternatif se limitant à l'uniformisation des règles dans le commerce de cigarettes.",
577,58.7,58.7,41.3,"Gsteigwiler BE","Gsteigwiler (BE)","Gsteigwiler BE",,"Les citoyens de Gsteigwiler acceptent avec 58,7 pour cent de oui que les magasins puissent ouvrir jusqu'à quatre dimanche par année sans demander d'autorisation et que le commerce de cigarettes électroniques soit soumis aux mêmes règles que celui des cigarettes classiques. Ils refusent le projet alternatif se limitant aux cigarettes électroniques (97,8 pour cent de non).",
578,70.6,70.6,29.4,"Gündlischwand BE","Gündlischwand (BE)","Gündlischwand BE",,"Les citoyens de Gündlischwand acceptent avec 70,6 pour cent de oui que les magasins puissent ouvrir jusqu'à quatre dimanche par année sans demander d'autorisation et que le commerce de cigarettes électroniques soit soumis aux mêmes règles que celui des cigarettes classiques. Ils refusent le projet alternatif se limitant aux cigarettes électroniques (75 pour cent de non).",
579,13.9,13.9,86.1,"Habkern BE","Habkern (BE)","Habkern BE",,"Les citoyens de Habkern acceptent avec 90,8 pour cent de oui que le commerce de cigarettes électroniques soit soumis aux mêmes règles que celui des cigarettes classiques. Ils s'opposent par contre au projet principal du Conseil d'Etat qui proposait en plus de cette uniformisation des règles la possibilité pour les magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation (non à 86,1 pour cent).",
580,52.9,52.9,47.1,"Hofstetten bei Brienz BE","Hofstetten bei Brienz (BE)","Hofstetten bei Brienz BE",,"Les citoyens de Hofstetten bei Brienz disent oui à 52,9 pour cent à l'ouverture des magasins jusqu'à quatre dimanche par année sans demande et à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques. Ils s'opposent par contre au projet alternatif se limitant à l'uniformisation des règles dans le commerce de cigarettes.",
581,97.4,97.4,2.6,"Interlaken BE","Interlaken (BE)","Interlaken BE",,"Les citoyens d'Interlaken souhaitent unifier les règles encadrant les commerces de cigarettes électroniques et de cigarettes classiques. Ils ont dit oui à 58,3 pour cent de oui à cette proposition. Ils ont été 70.98427 pour cent à préférer ce projet alternatif, au projet principal du Conseil d'Etat qui voulait en plus augmenter à quatre le nombre de dimanche où les magasins peuvent ouvrir sans demander d'autorisation. Le projet principal a obtenu 97,4 pour cent de oui,",
582,22.3,22.3,77.7,"Iseltwald BE","Iseltwald (BE)","Iseltwald BE",,"C'est oui à 86,4 pour cent à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques à Iseltwald. C'est non par contre à 77,7 pour cent au projet principal qui proposait en plus de cette uniformisation des règles la possibilité pour les magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation.",
584,54.7,54.7,45.3,"Lauterbrunnen BE","Lauterbrunnen (BE)","Lauterbrunnen BE",,"C'est oui à 54,7 pour cent à à l'ouverture des magasins jusqu'à quatre dimanche par année sans demande et à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques à Lauterbrunnen. C'est non par contre à 20 au projet alternatif se concentrant uniquement sur l'uniformisation des règles dans le commerce de cigarettes.",
585,49.3,49.3,50.7,"Leissigen BE","Leissigen (BE)","Leissigen BE",,"Les citoyens duissigen ne veulent ni uniformisation des règles encadrant le commerce de cigarettes électroniques et cigarettes classique, ni augmentation du nombre de dimanche ouverts pour les magasins. Ils ont refusé le projet principal avec #50,7 pour cent de non et le projet alternatif avec #82,3 pour cent de non",
586,34.4,34.4,65.6,"Lütschental BE","Lütschental (BE)","Lütschental BE",,"Non à 65,6 pour cent à l'ouverture de magasins plus de deux dimanches par année ainsi qu'à l'uniformisation des règles encadrant le commerce de cigarettes électroniques et de cigarettes et non à 73,8 pour cent au projet alternatif se limitant à l'uniformisation des règles dans le domaine des cigarettes. Les citoyens de Lütschental ont refusé les deux projets.",
587,87.7,87.7,12.3,"Matten bei Interlaken BE","Matten bei Interlaken (BE)","Matten bei Interlaken BE",,"Les citoyens de Matten bei Interlaken souhaitent augmenter de deux à quatre le nombre de dimanches par année où les magasins ouvrir sans avoir à demander d'autorisation. Ils sont 87,7 pour cent à accepter le projet principal du Conseil d'Etat bernois, qui souhaite uniformiser les règles encadrant le commerce de cigarettes électroniques et cigarettes classiques. Les ayants droit de Matten bei Interlaken ont aussi accepté le projet alternatif, qui ne concerne que les cigarettes électroniques, avec 89,6 pour cent de oui mais donnent cependant leur préférence au projet prinicpal, avec #StichentschiedZustimmungHauptvorlageInProzent pour cent de oui.",
588,13,13,87,"Niederried bei Interlaken BE","Niederried bei Interlaken (BE)","Niederried bei Interlaken BE",,"C'est oui à 61,4 pour cent à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques à Niederried bei Interlaken. C'est non par contre à 87 pour cent au projet principal qui proposait en plus de cette uniformisation des règles la possibilité pour les magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation.",
589,75,75,25,"Oberried am Brienzersee BE","Oberried am Brienzersee (BE)","Oberried am Brienzersee BE",,"Les citoyens d'Oberried am Brienzersee disent oui à 75 pour cent à l'ouverture des magasins jusqu'à quatre dimanche par année sans demande et à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques. Ils s'opposent par contre au projet alternatif se limitant à l'uniformisation des règles dans le commerce de cigarettes.",
590,97.2,97.2,2.8,"Ringgenberg BE","Ringgenberg (BE)","Ringgenberg BE",,"C'est oui à 97,2 pour cent à à l'ouverture des magasins jusqu'à quatre dimanche par année sans demande et à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques à Ringgenberg (BE). C'est non par contre à 7,2 au projet alternatif se concentrant uniquement sur l'uniformisation des règles dans le commerce de cigarettes.",
591,52.9,52.9,47.1,"Saxeten BE","Saxeten (BE)","Saxeten BE",,"Oui à 52,9 pour cent à l'augmentation de deux à quatre du nombre d'ouvertures dominicales des magasins et à l'interdiction de la remise et à l'uniformisation des règles encadrant le commerce des cigarettes életroniques et classiques. Oui également avec 86,8 pour cent de oui au projet alternatif se limitant au deuxième point mais les citoyens de Saxeten ont marqué leur préférence pour le projet principal avec #StichentschiedZustimmungHauptvorlageInProzent pour cent de oui.",
592,62.6,62.6,37.4,"Schwanden bei Brienz BE","Schwanden bei Brienz (BE)","Schwanden bei Brienz BE",,"Les citoyens de Schwanden bei Brienz disent oui à 62,6 pour cent à l'ouverture des magasins jusqu'à quatre dimanche par année sans demande et à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques. Ils s'opposent par contre au projet alternatif se limitant à l'uniformisation des règles dans le commerce de cigarettes.",
593,59.3,59.3,40.7,"Unterseen BE","Unterseen (BE)","Unterseen BE",,"Les citoyens d'Unterseen disent oui à 59,3 pour cent à l'ouverture des magasins jusqu'à quatre dimanche par année sans demande et à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques. Ils s'opposent par contre au projet alternatif se limitant à l'uniformisation des règles dans le commerce de cigarettes.",
594,76.7,76.7,23.3,"Wilderswil BE","Wilderswil (BE)","Wilderswil BE",,"Les citoyens de Wilderswil disent oui à 76,7 pour cent à l'ouverture des magasins jusqu'à quatre dimanche par année sans demande et à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques. Ils s'opposent par contre au projet alternatif se limitant à l'uniformisation des règles dans le commerce de cigarettes.",
602,52.7,52.7,47.3,"Arni BE","Arni (BE)","Arni BE",,"Les citoyens d'Arni (BE) acceptent avec 52,7 pour cent de oui que les magasins puissent ouvrir jusqu'à quatre dimanche par année sans demander d'autorisation et que le commerce de cigarettes électroniques soit soumis aux mêmes règles que celui des cigarettes classiques. Ils refusent le projet alternatif se limitant aux cigarettes électroniques (83,5 pour cent de non).",
603,8.1,8.1,91.9,"Biglen BE","Biglen (BE)","Biglen BE",,"Les citoyens de Biglen ne veulent ni uniformisation des règles encadrant le commerce de cigarettes électroniques et cigarettes classique, ni augmentation du nombre de dimanche ouverts pour les magasins. Ils ont refusé le projet principal avec #91,9 pour cent de non et le projet alternatif avec #85,9 pour cent de non",
605,45.4,45.4,54.6,"Bowil BE","Bowil (BE)","Bowil BE",,"Non à 54,6 pour cent à l'ouverture de magasins plus de deux dimanches par année ainsi qu'à l'uniformisation des règles encadrant le commerce de cigarettes électroniques et de cigarettes et non à 80,8 pour cent au projet alternatif se limitant à l'uniformisation des règles dans le domaine des cigarettes. Les citoyens de Bowil ont refusé les deux projets.",
606,12,12,88,"Brenzikofen BE","Brenzikofen (BE)","Brenzikofen BE","z","Les citoyens de Brenzikofen disent oui à 50,6 pour cent à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques. Ils refusent par contre le projet principal qui proposait en plus de cette uniformisation des règles la possibilité pour les magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation (non à 88 pour cent).",
607,80.4,80.4,19.6,"Freimettigen BE","Freimettigen (BE)","Freimettigen BE",,"C'est oui à 80,4 pour cent à à l'ouverture des magasins jusqu'à quatre dimanche par année sans demande et à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques à Freimettigen. C'est non par contre à 32,6 au projet alternatif se concentrant uniquement sur l'uniformisation des règles dans le commerce de cigarettes.",
608,99.8,99.8,0.2,"Grosshöchstetten BE","Grosshöchstetten (BE)","Grosshöchstetten BE",,"Oui à 68,9 pour cent à l'unification des règles encadrant le commerce de cigarettes électroniques et de cigarettes classiques. Mais non l'augmentation de l'ouverture des magasins quatre dimanches par années sans demander d'autorisation, même si le oui était majoritaire dans les urnes (99,8 pour cent). Invités à trancher entre ce projet et un projet principal englobant la question des cigarettes électroniques et l'ouverture dominicale des magasins, les habitants de Grosshöchstetten ont opté pour la première solution avec 66.10748 pour cent de oui.",
609,57.1,57.1,42.9,"Häutligen BE","Häutligen (BE)","Häutligen BE",,"Oui à 80,3 pour cent à l'unification des règles encadrant le commerce de cigarettes électroniques et de cigarettes classiques. Mais non l'augmentation de l'ouverture des magasins quatre dimanches par années sans demander d'autorisation, même si le oui était majoritaire dans les urnes (57,1 pour cent). Invités à trancher entre ce projet et un projet principal englobant la question des cigarettes électroniques et l'ouverture dominicale des magasins, les habitants de Häutligen ont opté pour la première solution avec 54.58336 pour cent de oui.",
610,46.3,46.3,53.7,"Herbligen BE","Herbligen (BE)","Herbligen BE",,"Ni le projet du Conseil d'Etat, ni le projet alternatif ne trouve grâce aux yeux des citoyens de Herbligen. Ils refusent avec 53,7 pour cent de non de permettre aux magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation et d'uniformiser les règles uniformisant les règles encadrant le commerce de cigarettes électronique et de cigarettes classiques. Ils s'opposent aussi au projet alternatif (55,5 pour cent de non), qui se limite à la problèmatiques des cigarettes.",
611,20.7,20.7,79.3,"Kiesen BE","Kiesen (BE)","Kiesen BE",,"C'est oui à 51,7 pour cent à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques à Kiesen. C'est non par contre à 79,3 pour cent au projet principal qui proposait en plus de cette uniformisation des règles la possibilité pour les magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation.",
612,26.8,26.8,73.2,"Konolfingen BE","Konolfingen (BE)","Konolfingen BE",,"Non à 73,2 pour cent à l'ouverture de magasins plus de deux dimanches par année ainsi qu'à l'uniformisation des règles encadrant le commerce de cigarettes électroniques et de cigarettes et non à 65 pour cent au projet alternatif se limitant à l'uniformisation des règles dans le domaine des cigarettes. Les citoyens de Konolfingen ont refusé les deux projets.",
613,1.4,1.4,98.6,"Landiswil BE","Landiswil (BE)","Landiswil BE",,"Les citoyens de Landiswil acceptent avec 56,6 pour cent de oui que le commerce de cigarettes électroniques soit soumis aux mêmes règles que celui des cigarettes classiques. Ils s'opposent par contre au projet principal du Conseil d'Etat qui proposait en plus de cette uniformisation des règles la possibilité pour les magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation (non à 98,6 pour cent).",
614,56.2,56.2,43.8,"Linden BE","Linden (BE)","Linden BE",,"Les citoyens de Linden souhaitent unifier les règles encadrant les commerces de cigarettes électroniques et de cigarettes classiques. Ils ont dit oui à 76,1 pour cent de oui à cette proposition. Ils ont été 56.91418 pour cent à préférer ce projet alternatif, au projet principal du Conseil d'Etat qui voulait en plus augmenter à quatre le nombre de dimanche où les magasins peuvent ouvrir sans demander d'autorisation. Le projet principal a obtenu 56,2 pour cent de oui,",
615,71.5,71.5,28.5,"Mirchel BE","Mirchel (BE)","Mirchel BE",,"Oui à 71,5 pour cent à l'augmentation de deux à quatre du nombre d'ouvertures dominicales des magasins et à l'interdiction de la remise et à l'uniformisation des règles encadrant le commerce des cigarettes életroniques et classiques. Oui également avec 58,8 pour cent de oui au projet alternatif se limitant au deuxième point mais les citoyens de Mirchel ont marqué leur préférence pour le projet principal avec #StichentschiedZustimmungHauptvorlageInProzent pour cent de oui.",
616,94.6,94.6,5.4,"Münsingen BE","Münsingen (BE)","Münsingen BE",,"Oui à 68 pour cent à l'unification des règles encadrant le commerce de cigarettes électroniques et de cigarettes classiques. Mais non l'augmentation de l'ouverture des magasins quatre dimanches par années sans demander d'autorisation, même si le oui était majoritaire dans les urnes (94,6 pour cent). Invités à trancher entre ce projet et un projet principal englobant la question des cigarettes électroniques et l'ouverture dominicale des magasins, les habitants de Münsingen ont opté pour la première solution avec 59.52309 pour cent de oui.",
617,74.8,74.8,25.2,"Niederhünigen BE","Niederhünigen (BE)","Niederhünigen BE",,"Les citoyens de Niederhünigen souhaitent augmenter de deux à quatre le nombre de dimanches par année où les magasins ouvrir sans avoir à demander d'autorisation. Ils sont 74,8 pour cent à accepter le projet principal du Conseil d'Etat bernois, qui souhaite uniformiser les règles encadrant le commerce de cigarettes électroniques et cigarettes classiques. Les ayants droit de Niederhünigen ont aussi accepté le projet alternatif, qui ne concerne que les cigarettes électroniques, avec 77,4 pour cent de oui mais donnent cependant leur préférence au projet prinicpal, avec #StichentschiedZustimmungHauptvorlageInProzent pour cent de oui.",
619,62.6,62.6,37.4,"Oberdiessbach BE","Oberdiessbach (BE)","Oberdiessbach BE",,"Les citoyens d'Oberdiessbach souhaitent unifier les règles encadrant les commerces de cigarettes électroniques et de cigarettes classiques. Ils ont dit oui à 93,1 pour cent de oui à cette proposition. Ils ont été 71.65084 pour cent à préférer ce projet alternatif, au projet principal du Conseil d'Etat qui voulait en plus augmenter à quatre le nombre de dimanche où les magasins peuvent ouvrir sans demander d'autorisation. Le projet principal a obtenu 62,6 pour cent de oui,",
620,58.2,58.2,41.8,"Oberthal BE","Oberthal (BE)","Oberthal BE",,"Les citoyens d'Oberthal acceptent avec 58,2 pour cent de oui que les magasins puissent ouvrir jusqu'à quatre dimanche par année sans demander d'autorisation et que le commerce de cigarettes électroniques soit soumis aux mêmes règles que celui des cigarettes classiques. Ils refusent le projet alternatif se limitant aux cigarettes électroniques (66 pour cent de non).",
622,94.9,94.9,5.1,"Oppligen BE","Oppligen (BE)","Oppligen BE",,"Les citoyens d'Oppligen ont tranché en faveur du projet alternatif (77.0788 pour cent de oui) se focalisant uniquement sur l'uniformisation des règles encadrant le commerce des cigarettes électroniques et de cigarettes classiques.Ils ont préféré ce projet avec 64,5 pour cent de oui. Ils ont cependant également approuvé (94,9 pour cent de oui) le projet principal du Conseil d'Etat bernois, qui proposait également de permettre aux magasins d'ouvrir jusqu'à quatre dimanches par an sans demander d'autorisation.",
623,49.3,49.3,50.7,"Rubigen BE","Rubigen (BE)","Rubigen BE",,"C'est oui à 88,4 pour cent à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques à Rubigen. C'est non par contre à 50,7 pour cent au projet principal qui proposait en plus de cette uniformisation des règles la possibilité pour les magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation.",
626,81.1,81.1,18.9,"Walkringen BE","Walkringen (BE)","Walkringen BE",,"Les ayant droit de Walkringen ont tranché: le nombre de dimanches par année où les magasins ouvrir sans avoir à demander d'autorisation va passer de deux à quatre et les règles encadrant le commerce de cigarettes électroniques et de cigarettes classiques doivent être unifiées. Les citoyens ont dit oui à 81,1 pour cent à la proposition principale du Conseil d'Etat bernois. Ils acceptent aussi le projet alternatif, limité aux cigarettes électroniques, avec 74,6 pour cent de oui, mais tranchent en dernier en faveur du projet principal avec 59.80361 pour cent de oui.",
627,76,76,24,"Worb BE","Worb (BE)","Worb BE",,"Les citoyens de Worb acceptent avec 76 pour cent de oui que les magasins puissent ouvrir jusqu'à quatre dimanche par année sans demander d'autorisation et que le commerce de cigarettes électroniques soit soumis aux mêmes règles que celui des cigarettes classiques. Ils refusent le projet alternatif se limitant aux cigarettes électroniques (61,4 pour cent de non).",
628,16.8,16.8,83.2,"Zäziwil BE","Zäziwil (BE)","Zäziwil BE","z","Les citoyens de Zäziwil disent oui à 60,3 pour cent à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques. Ils refusent par contre le projet principal qui proposait en plus de cette uniformisation des règles la possibilité pour les magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation (non à 83,2 pour cent).",
629,47,47,53,"Oberhünigen BE","Oberhünigen (BE)","Oberhünigen BE","z","Les citoyens d'Oberhünigen disent oui à 60,7 pour cent à l'uniformisation des règles encadrant le commerce des cigarettes électroniques et des cigarettes classiques. Ils refusent par contre le projet principal qui proposait en plus de cette uniformisation des règles la possibilité pour les magasins d'ouvrir jusqu'à dimanche par année sans demander d'autorisation (non à 53 pour cent).",
