"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
2951,89.7,89.7,10.3,"Beggingen SH","Beggingen (SH)","Beggingen SH","89,7 Prozent der Stimmbürgerinnen und Stimmbürger von Beggingen haben Ja gesagt zum Freihandelsabkommen mit Indonesien. Beggingen hat damit anders abgestimmt als der Kanton Schaffhausen, der die Vorlage abgelehnt hat.","C'est oui à 89,7 pour cent à l'accord de libre-échange avec l'Indonésie à Beggingen. Beggingen a approuvé la loi, contrairement à son canton.","Con il 89,7 percento di ""sì"", i cittadini del comune di Beggingen hanno accolto il partenariato economico globale con l'Indonesia. Beggingen, al contrario del suo cantone, ha approvato l'accordo."
2952,45.5,45.5,54.5,"Schleitheim SH","Schleitheim (SH)","Schleitheim SH","Nein zum Freihandelsabkommen mit Indonesien: Schleitheim hat den Bundesbeschluss mit 54,5 Prozent Nein-Stimmen verworfen. Schleitheim hat damit gleich wie der Kanton Schaffhausen Nein gesagt zu dieser Vorlage.","L'accord de libre-échange avec l'Indonésie ne passe pas la rampe à Schleitheim avec 54,5 pour cent de non. Schleitheim a rejeté la loi, tout comme son canton.","Da Schleitheim è arrivato un ""no"" alle urne per il partenariato economico globale con l'Indonesia. I cittadini hanno respinto il testo con il 54,5 percento dei voti. Schleitheim ha bocciato l'accordo, proprio come il suo cantone."
2953,66.6,66.6,33.4,"Siblingen SH","Siblingen (SH)","Siblingen SH","Das Freihandelsabkommen mit Indonesien ist in Siblingen mit 9'752 Ja zu 4'881 Nein angenommen worden. Das entspricht 66,6 Prozent der Stimmen. Siblingen hat damit anders abgestimmt als der Kanton Schaffhausen, der die Vorlage abgelehnt hat.","A Siblingen, les habitants sont favorables à l'accord de libre-échange avec l'Indonésie avec 66,6 pour cent de oui. Siblingen a approuvé la loi, contrairement à son canton.","I cittadini di Siblingen si sono espressi a favore dell'accordo di libero scambio con l'Indonesia. Il testo è stato approvato con il 66,6 percento dei voti. Siblingen, al contrario del suo cantone, ha approvato l'accordo."
2961,44.3,44.3,55.7,"Buch SH","Buch (SH)","Buch SH","55,7 Prozent Stimmbürgerinnen und Stimmbürger von Buch SH haben Nein gesagt zum Freihandelsabkommen mit Indonesien. Buch SH hat damit gleich wie der Kanton Schaffhausen Nein gesagt zu dieser Vorlage.","A Buch (SH), les habitants disent non à 55,7 pour cent à l'accord de libre-échange avec l'Indonésie. Buch (SH) a rejeté la loi, tout comme son canton.","Nel comune di Buch SH l'accordo di libero scambio con l'Indonesia è stato bocciato con il 55,7 percento dei voti. Buch SH ha bocciato l'accordo, proprio come il suo cantone."
2962,44.3,44.3,55.7,"Hemishofen SH","Hemishofen (SH)","Hemishofen SH","In Hemishofen das Freihandelsabkommen mit Indonesien keine Mehrheit gefunden: 55,7 Prozent haben es abgelehnt. Hemishofen hat damit gleich wie der Kanton Schaffhausen Nein gesagt zu dieser Vorlage.","L'accord de libre-échange avec l'Indonésie échoue à Hemishofen avec 55,7 pour cent de non. Hemishofen a rejeté la loi, tout comme son canton.","A Hemishofen i cittadini hanno bocciato, con il 55,7 percento dei voti, l'accordo di libero scambio con l'Indonesia. Hemishofen ha bocciato l'accordo, proprio come il suo cantone."
2963,47.2,47.2,52.8,"Ramsen SH","Ramsen (SH)","Ramsen SH","Mit 4'645 Nein zu 4'154 Ja haben die Stimmbürgerinnen und Stimmbürger von Ramsen das Freihandelsabkommen mit Indonesien abgelehnt. Das entspricht 52,8 Prozent. Ramsen hat damit gleich wie der Kanton Schaffhausen Nein gesagt zu dieser Vorlage.","A Ramsen, les habitants sont défavorables à l'accord de libre-échange avec l'Indonésie avec 52,8 pour cent de non. Ramsen a rejeté la loi, tout comme son canton.","I cittadini di Ramsen si sono espressi contro l'accordo di libero scambio con l'Indonesia. Il testo è stato respinto con il 52,8 percento dei voti. Ramsen ha bocciato l'accordo, proprio come il suo cantone."
2964,60.9,60.9,39.1,"Stein am Rhein SH","Stein am Rhein (SH)","Stein am Rhein SH","60,9 Prozent der Stimmbürgerinnen und Stimmbürger von Stein am Rhein haben für das Freihandelsabkommen mit Indonesien gestimmt. Stein am Rhein hat damit anders abgestimmt als der Kanton Schaffhausen, der die Vorlage abgelehnt hat.","A Stein am Rhein, les habitants disent oui à 60,9 pour cent à l'accord de libre-échange avec l'Indonésie. Stein am Rhein a approuvé la loi, contrairement à son canton.","Nel comune di Stein am Rhein l'accordo di libero scambio con l'Indonesia è stato approvato con il 60,9 percento dei voti. Stein am Rhein, al contrario del suo cantone, ha approvato l'accordo."
2971,19.2,19.2,80.8,"Hallau SH","Hallau (SH)","Hallau SH","Das Freihandelsabkommen mit Indonesien ist in Hallau mit 80,8 Prozent abgelehnt worden. Hallau hat damit gleich wie der Kanton Schaffhausen Nein gesagt zu dieser Vorlage.","C'est non à 80,8 pour cent à l'accord de libre-échange avec l'Indonésie à Hallau. Hallau a rejeté la loi, tout comme son canton.","Con il 80,8 percento di ""no"", i cittadini del comune di Hallau hanno bocciato il partenariato economico globale con l'Indonesia. Hallau ha bocciato l'accordo, proprio come il suo cantone."
2972,51,51,49,"Oberhallau SH","Oberhallau (SH)","Oberhallau SH","Mit 51 Prozent Ja hat sich Oberhallau für das Freihandelsabkommen mit Indonesien ausgesprochen. Oberhallau hat damit anders abgestimmt als der Kanton Schaffhausen, der die Vorlage abgelehnt hat.","Les habitants d'Oberhallau approuvent l'accord de libre-échange avec l'Indonésie avec 51 pour cent de oui. Oberhallau a approuvé la loi, contrairement à son canton.","Sì all'accordo di libero scambio con l'Indonesia nel comune di Oberhallau: i cittadini hanno approvato il testo con il 51 percento dei voti. Oberhallau, al contrario del suo cantone, ha approvato l'accordo."
2973,80.9,80.9,19.1,"Trasadingen SH","Trasadingen (SH)","Trasadingen SH","80,9 Prozent der Stimmbürgerinnen und Stimmbürger von Trasadingen haben Ja gesagt zum Freihandelsabkommen mit Indonesien. Trasadingen hat damit anders abgestimmt als der Kanton Schaffhausen, der die Vorlage abgelehnt hat.","C'est oui à 80,9 pour cent à l'accord de libre-échange avec l'Indonésie à Trasadingen. Trasadingen a approuvé la loi, contrairement à son canton.","Con il 80,9 percento di ""sì"", i cittadini del comune di Trasadingen hanno accolto il partenariato economico globale con l'Indonesia. Trasadingen, al contrario del suo cantone, ha approvato l'accordo."
2974,60.2,60.2,39.8,"Wilchingen SH","Wilchingen (SH)","Wilchingen SH","Ja zum Freihandelsabkommen mit Indonesien: Wilchingen hat den Bundesbeschluss mit 60,2 Prozent der Stimmen angenommen. Wilchingen hat damit anders abgestimmt als der Kanton Schaffhausen, der die Vorlage abgelehnt hat.","Les électeurs de Wilchingen valident l'accord de libre-échange avec l'Indonésie avec 60,2 pour cent de oui. Wilchingen a approuvé la loi, contrairement à son canton.","A Wilchingen i cittadini hanno accolto, con il 60,2 percento dei voti, l'accordo di libero scambio con l'Indonesia. Wilchingen, al contrario del suo cantone, ha approvato l'accordo."
3001,54.1,54.1,45.9,"Herisau AR","Herisau (AR)","Herisau AR","Herisau hat dem Freihandelsabkommen mit Indonesien zugestimmt und zwar mit 9'697 Ja zu 8'242 Nein. Das entspricht einem Ja-Stimmen-Anteil von 54,1 Prozent. Herisau hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat.","L'accord de libre-échange avec l'Indonésie passe la rampe à Herisau avec 54,1 pour cent de oui. Herisau a approuvé la loi, contrairement à son canton.","Da Herisau è arrivato un ""sì"" alle urne per il partenariato economico globale con l'Indonesia. I cittadini hanno accolto il testo con il 54,1 percento dei voti. Herisau, al contrario del suo cantone, ha approvato l'accordo."
3002,36.2,36.2,63.8,"Hundwil AR","Hundwil (AR)","Hundwil AR","In Hundwil das Freihandelsabkommen mit Indonesien keine Mehrheit gefunden: 63,8 Prozent haben es abgelehnt. Hundwil hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","L'accord de libre-échange avec l'Indonésie échoue à Hundwil avec 63,8 pour cent de non. Hundwil a rejeté la loi, tout comme son canton.","A Hundwil i cittadini hanno bocciato, con il 63,8 percento dei voti, l'accordo di libero scambio con l'Indonesia. Hundwil ha bocciato l'accordo, proprio come il suo cantone."
3003,41.9,41.9,58.1,"Schönengrund AR","Schönengrund (AR)","Schönengrund AR","58,1 Prozent Stimmbürgerinnen und Stimmbürger von Schönengrund haben Nein gesagt zum Freihandelsabkommen mit Indonesien. Schönengrund hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","A Schönengrund, les habitants disent non à 58,1 pour cent à l'accord de libre-échange avec l'Indonésie. Schönengrund a rejeté la loi, tout comme son canton.","Nel comune di Schönengrund l'accordo di libero scambio con l'Indonesia è stato bocciato con il 58,1 percento dei voti. Schönengrund ha bocciato l'accordo, proprio come il suo cantone."
3004,23.6,23.6,76.4,"Schwellbrunn AR","Schwellbrunn (AR)","Schwellbrunn AR","Die Gemeinde Schwellbrunn ist gegen das Freihandelsabkommen mit Indonesien: Sie hat den Bundesbeschluss mit 76,4 Prozent Nein verworfen. Schwellbrunn hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","Les habitants de Schwellbrunn rejettent l'accord de libre-échange avec l'Indonésie avec 76,4 pour cent de non. Schwellbrunn a rejeté la loi, tout comme son canton.","Nel comune di Schwellbrunn l'accordo di libero scambio con l'Indonesia è stato bocciato con il 76,4 percento dei voti. Schwellbrunn ha bocciato l'accordo, proprio come il suo cantone."
3005,57.1,57.1,42.9,"Stein AR","Stein (AR)","Stein AR","57,1 Prozent der Stimmbürgerinnen und Stimmbürger von Stein AR haben für das Freihandelsabkommen mit Indonesien gestimmt. Stein AR hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat.","A Stein (AR), les habitants disent oui à 57,1 pour cent à l'accord de libre-échange avec l'Indonésie. Stein (AR) a approuvé la loi, contrairement à son canton.","Nel comune di Stein AR l'accordo di libero scambio con l'Indonesia è stato approvato con il 57,1 percento dei voti. Stein AR, al contrario del suo cantone, ha approvato l'accordo."
3006,76.6,76.6,23.4,"Urnäsch AR","Urnäsch (AR)","Urnäsch AR","Urnäsch hat mit 76,6 Prozent Ja gesagt zum Freihandelsabkommen mit Indonesien. Urnäsch hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat.","Les habitants d'Urnäsch acceptent l'accord de libre-échange avec l'Indonésie avec 76,6 pour cent de oui. Urnäsch a approuvé la loi, contrairement à son canton.","Nel comune di Urnäsch l'accordo di libero scambio con l'Indonesia è stato accetato con il 76,6 percento dei voti. Urnäsch, al contrario del suo cantone, ha approvato l'accordo."
3007,86.7,86.7,13.3,"Waldstatt AR","Waldstatt (AR)","Waldstatt AR","86,7 Prozent der Stimmbürgerinnen und Stimmbürger von Waldstatt haben Ja gesagt zum Freihandelsabkommen mit Indonesien. Waldstatt hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat.","C'est oui à 86,7 pour cent à l'accord de libre-échange avec l'Indonésie à Waldstatt. Waldstatt a approuvé la loi, contrairement à son canton.","Con il 86,7 percento di ""sì"", i cittadini del comune di Waldstatt hanno accolto il partenariato economico globale con l'Indonesia. Waldstatt, al contrario del suo cantone, ha approvato l'accordo."
3021,8.4,8.4,91.6,"Bühler AR","Bühler (AR)","Bühler AR","In Bühler das Freihandelsabkommen mit Indonesien keine Mehrheit gefunden: 91,6 Prozent haben es abgelehnt. Bühler hat damit bei dieser Vorlage den höchsten Nein-Anteil im Kanton Appenzell Ausserrhoden.","L'accord de libre-échange avec l'Indonésie échoue à Bühler avec 91,6 pour cent de non. Le plus fort pourcentage de non du canton d'Appenzell Rhodes-Extérieures a été obtenu à Bühler.","A Bühler i cittadini hanno bocciato, con il 91,6 percento dei voti, l'accordo di libero scambio con l'Indonesia. La più alta percentuale di ""no"" nel canton Appenzello Esterno è stata ottenuta a Bühler."
3022,51.4,51.4,48.6,"Gais AR","Gais (AR)","Gais AR","Das Freihandelsabkommen mit Indonesien ist in Gais mit 9'865 Ja zu 9'318 Nein angenommen worden. Das entspricht 51,4 Prozent der Stimmen. Gais hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat.","A Gais, les habitants sont favorables à l'accord de libre-échange avec l'Indonésie avec 51,4 pour cent de oui. Gais a approuvé la loi, contrairement à son canton.","I cittadini di Gais si sono espressi a favore dell'accordo di libero scambio con l'Indonesia. Il testo è stato approvato con il 51,4 percento dei voti. Gais, al contrario del suo cantone, ha approvato l'accordo."
3023,25.1,25.1,74.9,"Speicher AR","Speicher (AR)","Speicher AR","In Speicher das Freihandelsabkommen mit Indonesien keine Mehrheit gefunden: 74,9 Prozent haben es abgelehnt. Speicher hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","L'accord de libre-échange avec l'Indonésie échoue à Speicher avec 74,9 pour cent de non. Speicher a rejeté la loi, tout comme son canton.","A Speicher i cittadini hanno bocciato, con il 74,9 percento dei voti, l'accordo di libero scambio con l'Indonesia. Speicher ha bocciato l'accordo, proprio come il suo cantone."
3024,64.3,64.3,35.7,"Teufen AR","Teufen (AR)","Teufen AR","64,3 Prozent der Stimmbürgerinnen und Stimmbürger von Teufen AR haben für das Freihandelsabkommen mit Indonesien gestimmt. Teufen AR hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat.","A Teufen (AR), les habitants disent oui à 64,3 pour cent à l'accord de libre-échange avec l'Indonésie. Teufen (AR) a approuvé la loi, contrairement à son canton.","Nel comune di Teufen AR l'accordo di libero scambio con l'Indonesia è stato approvato con il 64,3 percento dei voti. Teufen AR, al contrario del suo cantone, ha approvato l'accordo."
3025,77.2,77.2,22.8,"Trogen AR","Trogen (AR)","Trogen AR","Trogen hat mit 77,2 Prozent Ja gesagt zum Freihandelsabkommen mit Indonesien. Trogen hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat.","Les habitants de Trogen acceptent l'accord de libre-échange avec l'Indonésie avec 77,2 pour cent de oui. Trogen a approuvé la loi, contrairement à son canton.","Nel comune di Trogen l'accordo di libero scambio con l'Indonesia è stato accetato con il 77,2 percento dei voti. Trogen, al contrario del suo cantone, ha approvato l'accordo."
3031,98.5,98.5,1.5,"Grub AR","Grub (AR)","Grub AR","Grub AR hat dem Freihandelsabkommen mit Indonesien zugestimmt und zwar mit 5'889 Ja zu 88 Nein. Das entspricht einem Ja-Stimmen-Anteil von 98,5 Prozent. Grub AR hat damit bei dieser Vorlage den höchsten Ja-Anteil im Kanton Appenzell Ausserrhoden.","L'accord de libre-échange avec l'Indonésie passe la rampe à Grub (AR) avec 98,5 pour cent de oui. Le plus fort pourcentage de oui du canton d'Appenzell Rhodes-Extérieures a été obtenu à Grub (AR).","Da Grub AR è arrivato un ""sì"" alle urne per il partenariato economico globale con l'Indonesia. I cittadini hanno accolto il testo con il 98,5 percento dei voti. La più alta percentuale di ""sì"" nel canton Appenzello Esterno è stata ottenuta a Grub AR."
3032,25,25,75,"Heiden AR","Heiden (AR)","Heiden AR","In Heiden das Freihandelsabkommen mit Indonesien keine Mehrheit gefunden: 75 Prozent haben es abgelehnt. Heiden hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","L'accord de libre-échange avec l'Indonésie échoue à Heiden avec 75 pour cent de non. Heiden a rejeté la loi, tout comme son canton.","A Heiden i cittadini hanno bocciato, con il 75 percento dei voti, l'accordo di libero scambio con l'Indonesia. Heiden ha bocciato l'accordo, proprio come il suo cantone."
3033,54.1,54.1,45.9,"Lutzenberg AR","Lutzenberg (AR)","Lutzenberg AR","Das Freihandelsabkommen mit Indonesien ist in Lutzenberg mit 9'223 Ja zu 7'831 Nein angenommen worden. Das entspricht 54,1 Prozent der Stimmen. Lutzenberg hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat.","A Lutzenberg, les habitants sont favorables à l'accord de libre-échange avec l'Indonésie avec 54,1 pour cent de oui. Lutzenberg a approuvé la loi, contrairement à son canton.","I cittadini di Lutzenberg si sono espressi a favore dell'accordo di libero scambio con l'Indonesia. Il testo è stato approvato con il 54,1 percento dei voti. Lutzenberg, al contrario del suo cantone, ha approvato l'accordo."
3034,70.6,70.6,29.4,"Rehetobel AR","Rehetobel (AR)","Rehetobel AR","Das Freihandelsabkommen mit Indonesien ist in Rehetobel mit 8'188 Ja zu 3'409 Nein angenommen worden. Das entspricht 70,6 Prozent der Stimmen. Rehetobel hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat.","A Rehetobel, les habitants sont favorables à l'accord de libre-échange avec l'Indonésie avec 70,6 pour cent de oui. Rehetobel a approuvé la loi, contrairement à son canton.","I cittadini di Rehetobel si sono espressi a favore dell'accordo di libero scambio con l'Indonesia. Il testo è stato approvato con il 70,6 percento dei voti. Rehetobel, al contrario del suo cantone, ha approvato l'accordo."
3035,32.5,32.5,67.5,"Reute AR","Reute (AR)","Reute AR","67,5 Prozent Stimmbürgerinnen und Stimmbürger von Reute AR haben Nein gesagt zum Freihandelsabkommen mit Indonesien. Reute AR hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","A Reute (AR), les habitants disent non à 67,5 pour cent à l'accord de libre-échange avec l'Indonésie. Reute (AR) a rejeté la loi, tout comme son canton.","Nel comune di Reute AR l'accordo di libero scambio con l'Indonesia è stato bocciato con il 67,5 percento dei voti. Reute AR ha bocciato l'accordo, proprio come il suo cantone."
3036,41,41,59,"Wald AR","Wald (AR)","Wald AR","Das Freihandelsabkommen mit Indonesien ist in Wald AR mit 59 Prozent abgelehnt worden. Wald AR hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","C'est non à 59 pour cent à l'accord de libre-échange avec l'Indonésie à Wald (AR). Wald (AR) a rejeté la loi, tout comme son canton.","Con il 59 percento di ""no"", i cittadini del comune di Wald AR hanno bocciato il partenariato economico globale con l'Indonesia. Wald AR ha bocciato l'accordo, proprio come il suo cantone."
3037,90.6,90.6,9.4,"Walzenhausen AR","Walzenhausen (AR)","Walzenhausen AR","90,6 Prozent der Stimmbürgerinnen und Stimmbürger von Walzenhausen haben für das Freihandelsabkommen mit Indonesien gestimmt. Walzenhausen hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat.","A Walzenhausen, les habitants disent oui à 90,6 pour cent à l'accord de libre-échange avec l'Indonésie. Walzenhausen a approuvé la loi, contrairement à son canton.","Nel comune di Walzenhausen l'accordo di libero scambio con l'Indonesia è stato approvato con il 90,6 percento dei voti. Walzenhausen, al contrario del suo cantone, ha approvato l'accordo."
3038,65.9,65.9,34.1,"Wolfhalden AR","Wolfhalden (AR)","Wolfhalden AR","Ja zum Freihandelsabkommen mit Indonesien: Wolfhalden hat den Bundesbeschluss mit 65,9 Prozent der Stimmen angenommen. Wolfhalden hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat.","Les électeurs de Wolfhalden valident l'accord de libre-échange avec l'Indonésie avec 65,9 pour cent de oui. Wolfhalden a approuvé la loi, contrairement à son canton.","A Wolfhalden i cittadini hanno accolto, con il 65,9 percento dei voti, l'accordo di libero scambio con l'Indonesia. Wolfhalden, al contrario del suo cantone, ha approvato l'accordo."
3101,62.9,62.9,37.1,"Appenzell AI","Appenzell (AI)","Appenzello AI","Mit 62,9 Prozent Ja hat sich Appenzell für das Freihandelsabkommen mit Indonesien ausgesprochen. Appenzell hat damit gleich wie der Kanton Appenzell Innerrhoden Ja gesagt zu dieser Vorlage.","Les habitants d'Appenzell approuvent l'accord de libre-échange avec l'Indonésie avec 62,9 pour cent de oui. Appenzell a approuvé la loi, tout comme son canton.","Sì all'accordo di libero scambio con l'Indonesia nel comune di Appenzello: i cittadini hanno approvato il testo con il 62,9 percento dei voti. Appenzello ha approvato l'accordo, proprio come il suo cantone."
3102,60.6,60.6,39.4,"Gonten AI","Gonten (AI)","Gonten AI","60,6 Prozent der Stimmbürgerinnen und Stimmbürger von Gonten haben Ja gesagt zum Freihandelsabkommen mit Indonesien. Gonten hat damit gleich wie der Kanton Appenzell Innerrhoden Ja gesagt zu dieser Vorlage.","C'est oui à 60,6 pour cent à l'accord de libre-échange avec l'Indonésie à Gonten. Gonten a approuvé la loi, tout comme son canton.","Con il 60,6 percento di ""sì"", i cittadini del comune di Gonten hanno accolto il partenariato economico globale con l'Indonesia. Gonten ha approvato l'accordo, proprio come il suo cantone."
3103,26.9,26.9,73.1,"Rüte AI","Rüte (AI)","Rüte AI","Die Gemeinde Rüte ist gegen das Freihandelsabkommen mit Indonesien: Sie hat den Bundesbeschluss mit 73,1 Prozent Nein verworfen. Rüte hat damit bei dieser Vorlage den höchsten Nein-Anteil im Kanton Appenzell Innerrhoden.","Les habitants de Rüte rejettent l'accord de libre-échange avec l'Indonésie avec 73,1 pour cent de non. Le plus fort pourcentage de non du canton d'Appenzell Rhodes-Intérieures a été obtenu à Rüte.","Nel comune di Rüte l'accordo di libero scambio con l'Indonesia è stato bocciato con il 73,1 percento dei voti. La più alta percentuale di ""no"" nel canton Appenzello Interno è stata ottenuta a Rüte."
3104,33.9,33.9,66.1,"Schlatt-Haslen AI","Schlatt-Haslen (AI)","Schlatt-Haslen AI","Mit 4'972 Nein zu 2'546 Ja haben die Stimmbürgerinnen und Stimmbürger von Schlatt-Haslen das Freihandelsabkommen mit Indonesien abgelehnt. Das entspricht 66,1 Prozent. Schlatt-Haslen hat damit anders abgestimmt als der Kanton Appenzell Innerrhoden, der die Vorlage angenommen hat.","A Schlatt-Haslen, les habitants sont défavorables à l'accord de libre-échange avec l'Indonésie avec 66,1 pour cent de non. Schlatt-Haslen a rejeté la loi, contrairement à son canton.","I cittadini di Schlatt-Haslen si sono espressi contro l'accordo di libero scambio con l'Indonesia. Il testo è stato respinto con il 66,1 percento dei voti. Schlatt-Haslen, al contrario del suo cantone, ha respinto l'accordo."
3105,87.7,87.7,12.3,"Schwende AI","Schwende (AI)","Schwende AI","87,7 Prozent der Stimmbürgerinnen und Stimmbürger von Schwende haben für das Freihandelsabkommen mit Indonesien gestimmt. Schwende hat damit bei dieser Vorlage den höchsten Ja-Anteil im Kanton Appenzell Innerrhoden.","A Schwende, les habitants disent oui à 87,7 pour cent à l'accord de libre-échange avec l'Indonésie. Le plus fort pourcentage de oui du canton d'Appenzell Rhodes-Intérieures a été obtenu à Schwende.","Nel comune di Schwende l'accordo di libero scambio con l'Indonesia è stato approvato con il 87,7 percento dei voti. La più alta percentuale di ""sì"" nel canton Appenzello Interno è stata ottenuta a Schwende."
3111,40.5,40.5,59.5,"Oberegg AI","Oberegg (AI)","Oberegg AI","Mit 8'397 Nein zu 5'704 Ja haben die Stimmbürgerinnen und Stimmbürger von Oberegg das Freihandelsabkommen mit Indonesien abgelehnt. Das entspricht 59,5 Prozent. Oberegg hat damit anders abgestimmt als der Kanton Appenzell Innerrhoden, der die Vorlage angenommen hat.","A Oberegg, les habitants sont défavorables à l'accord de libre-échange avec l'Indonésie avec 59,5 pour cent de non. Oberegg a rejeté la loi, contrairement à son canton.","I cittadini di Oberegg si sono espressi contro l'accordo di libero scambio con l'Indonesia. Il testo è stato respinto con il 59,5 percento dei voti. Oberegg, al contrario del suo cantone, ha respinto l'accordo."
3201,53.1,53.1,46.9,"Häggenschwil SG","Häggenschwil (SG)","Häggenschwil SG","Häggenschwil hat dem Freihandelsabkommen mit Indonesien zugestimmt und zwar mit 6'286 Ja zu 5'547 Nein. Das entspricht einem Ja-Stimmen-Anteil von 53,1 Prozent. Häggenschwil hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","L'accord de libre-échange avec l'Indonésie passe la rampe à Häggenschwil avec 53,1 pour cent de oui. Häggenschwil a approuvé la loi, contrairement à son canton.","Da Häggenschwil è arrivato un ""sì"" alle urne per il partenariato economico globale con l'Indonesia. I cittadini hanno accolto il testo con il 53,1 percento dei voti. Häggenschwil, al contrario del suo cantone, ha approvato l'accordo."
3202,9.5,9.5,90.5,"Muolen SG","Muolen (SG)","Muolen SG","Die Gemeinde Muolen ist gegen das Freihandelsabkommen mit Indonesien: Sie hat den Bundesbeschluss mit 90,5 Prozent Nein verworfen. Muolen hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Les habitants de Muolen rejettent l'accord de libre-échange avec l'Indonésie avec 90,5 pour cent de non. Muolen a rejeté la loi, tout comme son canton.","Nel comune di Muolen l'accordo di libero scambio con l'Indonesia è stato bocciato con il 90,5 percento dei voti. Muolen ha bocciato l'accordo, proprio come il suo cantone."
3203,38.7,38.7,61.3,"St. Gallen SG","Saint-Gall (SG)","San Gallo SG","61,3 Prozent der Stimmbürgerinnen und Stimmbürger von St. Gallen haben das Freihandelsabkommen mit Indonesien abgelehnt. St. Gallen hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Les habitants de Saint-Gall s'opposent à l'accord de libre-échange avec l'Indonésie avec 61,3 pour cent de non. Saint-Gall a rejeté la loi, tout comme son canton.","No all'accordo di libero scambio con l'Indonesia nel comune di San Gallo: i cittadini hanno respinto il testo con il 61,3 percento dei voti. San Gallo ha bocciato l'accordo, proprio come il suo cantone."
3204,41.6,41.6,58.4,"Wittenbach SG","Wittenbach (SG)","Wittenbach SG","Nein zum Freihandelsabkommen mit Indonesien: Wittenbach hat den Bundesbeschluss mit 58,4 Prozent Nein-Stimmen verworfen. Wittenbach hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","L'accord de libre-échange avec l'Indonésie ne passe pas la rampe à Wittenbach avec 58,4 pour cent de non. Wittenbach a rejeté la loi, tout comme son canton.","Da Wittenbach è arrivato un ""no"" alle urne per il partenariato economico globale con l'Indonesia. I cittadini hanno respinto il testo con il 58,4 percento dei voti. Wittenbach ha bocciato l'accordo, proprio come il suo cantone."
3211,94.2,94.2,5.8,"Berg SG","Berg (SG)","Berg SG","Berg SG hat mit 94,2 Prozent Ja gesagt zum Freihandelsabkommen mit Indonesien. Berg SG hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","Les habitants de Berg (SG) acceptent l'accord de libre-échange avec l'Indonésie avec 94,2 pour cent de oui. Berg (SG) a approuvé la loi, contrairement à son canton.","Nel comune di Berg SG l'accordo di libero scambio con l'Indonesia è stato accetato con il 94,2 percento dei voti. Berg SG, al contrario del suo cantone, ha approvato l'accordo."
3212,52,52,48,"Eggersriet SG","Eggersriet (SG)","Eggersriet SG","Ja zum Freihandelsabkommen mit Indonesien: Eggersriet hat den Bundesbeschluss mit 52 Prozent der Stimmen angenommen. Eggersriet hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","Les électeurs d'Eggersriet valident l'accord de libre-échange avec l'Indonésie avec 52 pour cent de oui. Eggersriet a approuvé la loi, contrairement à son canton.","A Eggersriet i cittadini hanno accolto, con il 52 percento dei voti, l'accordo di libero scambio con l'Indonesia. Eggersriet, al contrario del suo cantone, ha approvato l'accordo."
