"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
2973,80.9,80.9,19.1,"Trasadingen SH","Trasadingen (SH)","Trasadingen SH","80,9 Prozent der Stimmbürgerinnen und Stimmbürger in Trasadingen haben Ja gesagt zum E-ID-Gesetz. Trasadingen hat damit anders abgestimmt als der Kanton Schaffhausen, der die Vorlage abgelehnt hat.","C'est oui à 80,9 pour cent à la loi sur les services d'identification électronique à Trasadingen. Trasadingen a approuvé la loi, contrairement à son canton.","Con il 80,9 percento di ""sì"", i cittadini del comune di Trasadingen hanno accolto la legge sull'identificazione elettronica. Trasadingen, al contrario del suo cantone, ha approvato la legge."
2974,60.2,60.2,39.8,"Wilchingen SH","Wilchingen (SH)","Wilchingen SH","Ja zur elektronischen Identität in Wilchingen. Die Gemeinde hat das E-ID-Gesetz mit 60,2 Prozent der Stimmen angenommen. Wilchingen hat damit anders abgestimmt als der Kanton Schaffhausen, der die Vorlage abgelehnt hat.","Les électeurs de Wilchingen valident la loi sur les services d'identification électronique avec 60,2 pour cent de oui. Wilchingen a approuvé la loi, contrairement à son canton.","A Wilchingen i cittadini hanno accolto, con il 60,2 percento dei voti, la legge federale sui servizi d’identificazione elettronica. Wilchingen, al contrario del suo cantone, ha approvato la legge."
3001,54.1,54.1,45.9,"Herisau AR","Herisau (AR)","Herisau AR","Herisau ist für die Einführung einer elektronischen Identität. Die Gemeinde hat das E-ID-Gesetz mit 9'697 Ja zu 8'242 Nein zugestimmt. Das entspricht einem Ja-Stimmen-Anteil von 54,1 Prozent. Herisau hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat.","La loi sur les services d'identification électronique passe la rampe à Herisau avec 54,1 pour cent de oui. Herisau a approuvé la loi, contrairement à son canton.","Da Herisau è arrivato un ""sì"" alle urne per la legge sull'identificazione elettronica. I cittadini hanno accolto il testo con il 54,1 percento dei voti. Herisau, al contrario del suo cantone, ha approvato la legge."
3002,36.2,36.2,63.8,"Hundwil AR","Hundwil (AR)","Hundwil AR","In Hundwil hat das E-ID-Gesetz keine Mehrheit gefunden: 63,8 Prozent haben die Einführung einer elektronischen Identität abgelehnt. Hundwil hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","La loi sur les services d'identification électronique échoue à Hundwil avec 63,8 pour cent de non. Hundwil a rejeté la loi, tout comme son canton.","A Hundwil i cittadini hanno respinto, con il 63,8 percento dei voti, la legge federale sui servizi d’identificazione elettronica. Hundwil ha bocciato la legge, proprio come il suo cantone."
3003,41.9,41.9,58.1,"Schönengrund AR","Schönengrund (AR)","Schönengrund AR","58,1 Prozent der Stimmbürgerinnen und Stimmbürger von Schönengrund haben sich gegen einen zweiwöchigen bezahlten Vaterschaftsurlaub ausgesprochen. Schönengrund hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","A Schönengrund, les habitants disent non à 58,1 pour cent à la loi sur les services d'identification électronique. Schönengrund a rejeté la loi, tout comme son canton.","I cittadini di Schönengrund si sono espressi contro la legge sull'identificazione elettronica. Il testo è stato respinto con il 58,1 percento dei voti. Schönengrund ha bocciato la legge, proprio come il suo cantone."
3004,23.6,23.6,76.4,"Schwellbrunn AR","Schwellbrunn (AR)","Schwellbrunn AR","Schwellbrunn ist gegen die Einführung einer elektronischen Identität: Die Gemeinde hat das E-ID-Gesetz mit 76,4 Prozent Nein verworfen. Schwellbrunn hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","Les habitants de Schwellbrunn rejettent la loi sur les services d'identification électronique avec 76,4 pour cent de non. Schwellbrunn a rejeté la loi, tout comme son canton.","Nel comune di Schwellbrunn la legge sull'identificazione elettronica è stata bocciata con il 76,4 percento dei voti. Schwellbrunn ha bocciato la legge, proprio come il suo cantone."
3005,57.1,57.1,42.9,"Stein AR","Stein (AR)","Stein AR","57,1 Prozent der Stimmbürgerinnen und Stimmbürger von Stein AR haben sich für das E-ID-Gesetz ausgesprochen. Stein AR hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat.","A Stein (AR), les habitants disent oui à 57,1 pour cent à la loi sur les services d'identification électronique. Stein (AR) a approuvé la loi, contrairement à son canton.","Nel comune di Stein AR la legge sull'identificazione elettronica è stata approvata con il 57,1 percento dei voti. Stein AR, al contrario del suo cantone, ha approvato la legge."
3006,76.6,76.6,23.4,"Urnäsch AR","Urnäsch (AR)","Urnäsch AR","Mit 76,6 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Urnäsch das E-ID-Gesetz angenommen. Urnäsch hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat.","Les habitants d'Urnäsch acceptent la loi sur les services d'identification électronique avec 76,6 pour cent de oui. Urnäsch a approuvé la loi, contrairement à son canton.","Nel comune di Urnäsch la legge sull'identificazione elettronica è stata accetata con il 76,6 percento dei voti. Urnäsch, al contrario del suo cantone, ha approvato la legge."
3007,86.7,86.7,13.3,"Waldstatt AR","Waldstatt (AR)","Waldstatt AR","86,7 Prozent der Stimmbürgerinnen und Stimmbürger in Waldstatt haben Ja gesagt zum E-ID-Gesetz. Waldstatt hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat.","C'est oui à 86,7 pour cent à la loi sur les services d'identification électronique à Waldstatt. Waldstatt a approuvé la loi, contrairement à son canton.","Con il 86,7 percento di ""sì"", i cittadini del comune di Waldstatt hanno accolto la legge sull'identificazione elettronica. Waldstatt, al contrario del suo cantone, ha approvato la legge."
3021,8.4,8.4,91.6,"Bühler AR","Bühler (AR)","Bühler AR","In Bühler hat das E-ID-Gesetz keine Mehrheit gefunden: 91,6 Prozent haben die Einführung einer elektronischen Identität abgelehnt. Bühler hat damit bei dieser Vorlage den höchsten Nein-Anteil im Kanton Appenzell Ausserrhoden.","La loi sur les services d'identification électronique échoue à Bühler avec 91,6 pour cent de non. Le plus fort pourcentage de non du canton d'Appenzell Rhodes-Extérieures a été obtenu à Bühler.","A Bühler i cittadini hanno respinto, con il 91,6 percento dei voti, la legge federale sui servizi d’identificazione elettronica. La più alta percentuale di ""no"" nel canton Appenzello Esterno è stata ottenuta a Bühler."
3022,51.4,51.4,48.6,"Gais AR","Gais (AR)","Gais AR","Das E-ID-Gesetz ist in Gais mit 51,4 Prozent der Stimmen angenommen worden. Gais hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat.","A Gais, les habitants sont favorables à la loi sur les services d'identification électronique avec 51,4 pour cent de oui. Gais a approuvé la loi, contrairement à son canton.","I cittadini di Gais si sono espressi a favore della legge sull'identificazione elettronica. Il testo è stato approvato con il 51,4 percento dei voti. Gais, al contrario del suo cantone, ha approvato la legge."
3023,25.1,25.1,74.9,"Speicher AR","Speicher (AR)","Speicher AR","In Speicher hat das E-ID-Gesetz keine Mehrheit gefunden: 74,9 Prozent haben die Einführung einer elektronischen Identität abgelehnt. Speicher hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","La loi sur les services d'identification électronique échoue à Speicher avec 74,9 pour cent de non. Speicher a rejeté la loi, tout comme son canton.","A Speicher i cittadini hanno respinto, con il 74,9 percento dei voti, la legge federale sui servizi d’identificazione elettronica. Speicher ha bocciato la legge, proprio come il suo cantone."
3024,64.3,64.3,35.7,"Teufen AR","Teufen (AR)","Teufen AR","64,3 Prozent der Stimmbürgerinnen und Stimmbürger von Teufen AR haben sich für das E-ID-Gesetz ausgesprochen. Teufen AR hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat.","A Teufen (AR), les habitants disent oui à 64,3 pour cent à la loi sur les services d'identification électronique. Teufen (AR) a approuvé la loi, contrairement à son canton.","Nel comune di Teufen AR la legge sull'identificazione elettronica è stata approvata con il 64,3 percento dei voti. Teufen AR, al contrario del suo cantone, ha approvato la legge."
3025,77.2,77.2,22.8,"Trogen AR","Trogen (AR)","Trogen AR","Mit 77,2 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Trogen das E-ID-Gesetz angenommen. Trogen hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat.","Les habitants de Trogen acceptent la loi sur les services d'identification électronique avec 77,2 pour cent de oui. Trogen a approuvé la loi, contrairement à son canton.","Nel comune di Trogen la legge sull'identificazione elettronica è stata accetata con il 77,2 percento dei voti. Trogen, al contrario del suo cantone, ha approvato la legge."
3031,98.5,98.5,1.5,"Grub AR","Grub (AR)","Grub AR","Grub AR ist für die Einführung einer elektronischen Identität. Die Gemeinde hat das E-ID-Gesetz mit 5'889 Ja zu 88 Nein zugestimmt. Das entspricht einem Ja-Stimmen-Anteil von 98,5 Prozent. Grub AR hat damit bei dieser Vorlage den höchsten Ja-Anteil im Kanton Appenzell Ausserrhoden.","La loi sur les services d'identification électronique passe la rampe à Grub (AR) avec 98,5 pour cent de oui. Le plus fort pourcentage de oui du canton d'Appenzell Rhodes-Extérieures a été obtenu à Grub (AR).","Da Grub AR è arrivato un ""sì"" alle urne per la legge sull'identificazione elettronica. I cittadini hanno accolto il testo con il 98,5 percento dei voti. La più alta percentuale di ""sì"" nel canton Appenzello Esterno è stata ottenuta a Grub AR."
3032,25,25,75,"Heiden AR","Heiden (AR)","Heiden AR","In Heiden hat das E-ID-Gesetz keine Mehrheit gefunden: 75 Prozent haben die Einführung einer elektronischen Identität abgelehnt. Heiden hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","La loi sur les services d'identification électronique échoue à Heiden avec 75 pour cent de non. Heiden a rejeté la loi, tout comme son canton.","A Heiden i cittadini hanno respinto, con il 75 percento dei voti, la legge federale sui servizi d’identificazione elettronica. Heiden ha bocciato la legge, proprio come il suo cantone."
3033,54.1,54.1,45.9,"Lutzenberg AR","Lutzenberg (AR)","Lutzenberg AR","Das E-ID-Gesetz ist in Lutzenberg mit 54,1 Prozent der Stimmen angenommen worden. Lutzenberg hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat.","A Lutzenberg, les habitants sont favorables à la loi sur les services d'identification électronique avec 54,1 pour cent de oui. Lutzenberg a approuvé la loi, contrairement à son canton.","I cittadini di Lutzenberg si sono espressi a favore della legge sull'identificazione elettronica. Il testo è stato approvato con il 54,1 percento dei voti. Lutzenberg, al contrario del suo cantone, ha approvato la legge."
3034,70.6,70.6,29.4,"Rehetobel AR","Rehetobel (AR)","Rehetobel AR","Das E-ID-Gesetz ist in Rehetobel mit 70,6 Prozent der Stimmen angenommen worden. Rehetobel hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat.","A Rehetobel, les habitants sont favorables à la loi sur les services d'identification électronique avec 70,6 pour cent de oui. Rehetobel a approuvé la loi, contrairement à son canton.","I cittadini di Rehetobel si sono espressi a favore della legge sull'identificazione elettronica. Il testo è stato approvato con il 70,6 percento dei voti. Rehetobel, al contrario del suo cantone, ha approvato la legge."
3035,32.5,32.5,67.5,"Reute AR","Reute (AR)","Reute AR","67,5 Prozent der Stimmbürgerinnen und Stimmbürger von Reute AR haben sich gegen einen zweiwöchigen bezahlten Vaterschaftsurlaub ausgesprochen. Reute AR hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","A Reute (AR), les habitants disent non à 67,5 pour cent à la loi sur les services d'identification électronique. Reute (AR) a rejeté la loi, tout comme son canton.","I cittadini di Reute AR si sono espressi contro la legge sull'identificazione elettronica. Il testo è stato respinto con il 67,5 percento dei voti. Reute AR ha bocciato la legge, proprio come il suo cantone."
3036,41,41,59,"Wald AR","Wald (AR)","Wald AR","Keine Mehrheit für eine elektronische Identität in Wald AR: Das E-ID-Gesetz ist mit 59 Prozent gescheitert. Wald AR hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","C'est non à 59 pour cent à la loi sur les services d'identification électronique à Wald (AR). Wald (AR) a rejeté la loi, tout comme son canton.","Da Wald AR è arrivato un ""no"" alle urne per la legge sull'identificazione elettronica. I cittadini hanno bocciato il testo con il 59 percento dei voti. Wald AR ha bocciato la legge, proprio come il suo cantone."
3037,90.6,90.6,9.4,"Walzenhausen AR","Walzenhausen (AR)","Walzenhausen AR","90,6 Prozent der Stimmbürgerinnen und Stimmbürger von Walzenhausen haben sich für das E-ID-Gesetz ausgesprochen. Walzenhausen hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat.","A Walzenhausen, les habitants disent oui à 90,6 pour cent à la loi sur les services d'identification électronique. Walzenhausen a approuvé la loi, contrairement à son canton.","Nel comune di Walzenhausen la legge sull'identificazione elettronica è stata approvata con il 90,6 percento dei voti. Walzenhausen, al contrario del suo cantone, ha approvato la legge."
3038,65.9,65.9,34.1,"Wolfhalden AR","Wolfhalden (AR)","Wolfhalden AR","Ja zur elektronischen Identität in Wolfhalden. Die Gemeinde hat das E-ID-Gesetz mit 65,9 Prozent der Stimmen angenommen. Wolfhalden hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat.","Les électeurs de Wolfhalden valident la loi sur les services d'identification électronique avec 65,9 pour cent de oui. Wolfhalden a approuvé la loi, contrairement à son canton.","A Wolfhalden i cittadini hanno accolto, con il 65,9 percento dei voti, la legge federale sui servizi d’identificazione elettronica. Wolfhalden, al contrario del suo cantone, ha approvato la legge."
3101,62.9,62.9,37.1,"Appenzell AI","Appenzell (AI)","Appenzello AI","Mit 8'978 Ja zu 5'289 Nein hat sich Appenzell für das E-ID-Gesetz ausgesprochen. Das entspricht 62,9 Prozent.. Appenzell hat damit gleich wie der Kanton Appenzell Innerrhoden Ja gesagt zu dieser Vorlage.","Les habitants d'Appenzell approuvent la loi sur les services d'identification électronique avec 62,9 pour cent de oui. Appenzell a approuvé la loi, tout comme son canton.","Sì alla legge sull'identificazione elettronica nel comune di Appenzello: i cittadini hanno approvato il testo con il 62,9 percento dei voti. Appenzello ha approvato la legge, proprio come il suo cantone."
3102,60.6,60.6,39.4,"Gonten AI","Gonten (AI)","Gonten AI","60,6 Prozent der Stimmbürgerinnen und Stimmbürger in Gonten haben Ja gesagt zum E-ID-Gesetz. Gonten hat damit gleich wie der Kanton Appenzell Innerrhoden Ja gesagt zu dieser Vorlage.","C'est oui à 60,6 pour cent à la loi sur les services d'identification électronique à Gonten. Gonten a approuvé la loi, tout comme son canton.","Con il 60,6 percento di ""sì"", i cittadini del comune di Gonten hanno accolto la legge sull'identificazione elettronica. Gonten ha approvato la legge, proprio come il suo cantone."
3103,26.9,26.9,73.1,"Rüte AI","Rüte (AI)","Rüte AI","Rüte ist gegen die Einführung einer elektronischen Identität: Die Gemeinde hat das E-ID-Gesetz mit 73,1 Prozent Nein verworfen. Rüte hat damit bei dieser Vorlage den höchsten Nein-Anteil im Kanton Appenzell Innerrhoden.","Les habitants de Rüte rejettent la loi sur les services d'identification électronique avec 73,1 pour cent de non. Le plus fort pourcentage de non du canton d'Appenzell Rhodes-Intérieures a été obtenu à Rüte.","Nel comune di Rüte la legge sull'identificazione elettronica è stata bocciata con il 73,1 percento dei voti. La più alta percentuale di ""no"" nel canton Appenzello Interno è stata ottenuta a Rüte."
3104,33.9,33.9,66.1,"Schlatt-Haslen AI","Schlatt-Haslen (AI)","Schlatt-Haslen AI","Mit 4'972 Nein zu 2'546 Ja haben die Stimmbürgerinnen und Stimmbürger von Schlatt-Haslen die Änderung das E-ID-Gesetz abgelehnt. Das sind 66,1 Prozent. Schlatt-Haslen hat damit anders abgestimmt als der Kanton Appenzell Innerrhoden, der die Vorlage angenommen hat.","A Schlatt-Haslen, les habitants sont défavorables à la loi sur les services d'identification électronique avec 66,1 pour cent de non. Schlatt-Haslen a rejeté la loi, contrairement à son canton.","Con il 66,1 percento di ""no"", i cittadini del comune di Schlatt-Haslen hanno respinto la legge sull'identificazione elettronica. Schlatt-Haslen, al contrario del suo cantone, ha respinto la legge."
3105,87.7,87.7,12.3,"Schwende AI","Schwende (AI)","Schwende AI","87,7 Prozent der Stimmbürgerinnen und Stimmbürger von Schwende haben sich für das E-ID-Gesetz ausgesprochen. Schwende hat damit bei dieser Vorlage den höchsten Ja-Anteil im Kanton Appenzell Innerrhoden.","A Schwende, les habitants disent oui à 87,7 pour cent à la loi sur les services d'identification électronique. Le plus fort pourcentage de oui du canton d'Appenzell Rhodes-Intérieures a été obtenu à Schwende.","Nel comune di Schwende la legge sull'identificazione elettronica è stata approvata con il 87,7 percento dei voti. La più alta percentuale di ""sì"" nel canton Appenzello Interno è stata ottenuta a Schwende."
3111,40.5,40.5,59.5,"Oberegg AI","Oberegg (AI)","Oberegg AI","Mit 8'397 Nein zu 5'704 Ja haben die Stimmbürgerinnen und Stimmbürger von Oberegg die Änderung das E-ID-Gesetz abgelehnt. Das sind 59,5 Prozent. Oberegg hat damit anders abgestimmt als der Kanton Appenzell Innerrhoden, der die Vorlage angenommen hat.","A Oberegg, les habitants sont défavorables à la loi sur les services d'identification électronique avec 59,5 pour cent de non. Oberegg a rejeté la loi, contrairement à son canton.","Con il 59,5 percento di ""no"", i cittadini del comune di Oberegg hanno respinto la legge sull'identificazione elettronica. Oberegg, al contrario del suo cantone, ha respinto la legge."
3201,53.1,53.1,46.9,"Häggenschwil SG","Häggenschwil (SG)","Häggenschwil SG","Häggenschwil ist für die Einführung einer elektronischen Identität. Die Gemeinde hat das E-ID-Gesetz mit 6'286 Ja zu 5'547 Nein zugestimmt. Das entspricht einem Ja-Stimmen-Anteil von 53,1 Prozent. Häggenschwil hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","La loi sur les services d'identification électronique passe la rampe à Häggenschwil avec 53,1 pour cent de oui. Häggenschwil a approuvé la loi, contrairement à son canton.","Da Häggenschwil è arrivato un ""sì"" alle urne per la legge sull'identificazione elettronica. I cittadini hanno accolto il testo con il 53,1 percento dei voti. Häggenschwil, al contrario del suo cantone, ha approvato la legge."
3202,9.5,9.5,90.5,"Muolen SG","Muolen (SG)","Muolen SG","Muolen ist gegen die Einführung einer elektronischen Identität: Die Gemeinde hat das E-ID-Gesetz mit 90,5 Prozent Nein verworfen. Muolen hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Les habitants de Muolen rejettent la loi sur les services d'identification électronique avec 90,5 pour cent de non. Muolen a rejeté la loi, tout comme son canton.","Nel comune di Muolen la legge sull'identificazione elettronica è stata bocciata con il 90,5 percento dei voti. Muolen ha bocciato la legge, proprio come il suo cantone."
3203,38.7,38.7,61.3,"St. Gallen SG","Saint-Gall (SG)","San Gallo SG","61,3 der Stimmbürgerinnen und Stimmbürger von St. Gallen haben das E-ID-Gesetz zur Einführung einer elektronischen Identität abgelehnt. St. Gallen hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Les habitants de Saint-Gall s'opposent à la loi sur les services d'identification électronique avec 61,3 pour cent de non. Saint-Gall a rejeté la loi, tout comme son canton.","No alla legge sull'identificazione elettronica nel comune di San Gallo: i cittadini hanno bocciato il testo con il 61,3 percento dei voti. San Gallo ha bocciato la legge, proprio come il suo cantone."
3204,41.6,41.6,58.4,"Wittenbach SG","Wittenbach (SG)","Wittenbach SG","Nein zur elektronischen Identität: Wittenbach hat das E-ID-Gesetz mit 58,4 Prozent Nein-Stimmen verworfen. Wittenbach hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","La loi sur les services d'identification électronique ne passe pas la rampe à Wittenbach avec 58,4 pour cent de non. Wittenbach a rejeté la loi, tout comme son canton.","Nel comune di Wittenbach la legge sull'identificazione elettronica è stata respinta con il 58,4 percento dei voti. Wittenbach ha bocciato la legge, proprio come il suo cantone."
3211,94.2,94.2,5.8,"Berg SG","Berg (SG)","Berg SG","Mit 94,2 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Berg SG das E-ID-Gesetz angenommen. Berg SG hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","Les habitants de Berg (SG) acceptent la loi sur les services d'identification électronique avec 94,2 pour cent de oui. Berg (SG) a approuvé la loi, contrairement à son canton.","Nel comune di Berg SG la legge sull'identificazione elettronica è stata accetata con il 94,2 percento dei voti. Berg SG, al contrario del suo cantone, ha approvato la legge."
3212,52,52,48,"Eggersriet SG","Eggersriet (SG)","Eggersriet SG","Ja zur elektronischen Identität in Eggersriet. Die Gemeinde hat das E-ID-Gesetz mit 52 Prozent der Stimmen angenommen. Eggersriet hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","Les électeurs d'Eggersriet valident la loi sur les services d'identification électronique avec 52 pour cent de oui. Eggersriet a approuvé la loi, contrairement à son canton.","A Eggersriet i cittadini hanno accolto, con il 52 percento dei voti, la legge federale sui servizi d’identificazione elettronica. Eggersriet, al contrario del suo cantone, ha approvato la legge."
3213,72.5,72.5,27.5,"Goldach SG","Goldach (SG)","Goldach SG","72,5 Prozent der Stimmbürgerinnen und Stimmbürger in Goldach haben Ja gesagt zum E-ID-Gesetz. Goldach hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","C'est oui à 72,5 pour cent à la loi sur les services d'identification électronique à Goldach. Goldach a approuvé la loi, contrairement à son canton.","Con il 72,5 percento di ""sì"", i cittadini del comune di Goldach hanno accolto la legge sull'identificazione elettronica. Goldach, al contrario del suo cantone, ha approvato la legge."
3214,27.7,27.7,72.3,"Mörschwil SG","Mörschwil (SG)","Mörschwil SG","72,3 der Stimmbürgerinnen und Stimmbürger von Mörschwil haben das E-ID-Gesetz zur Einführung einer elektronischen Identität abgelehnt. Mörschwil hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Les habitants de Mörschwil s'opposent à la loi sur les services d'identification électronique avec 72,3 pour cent de non. Mörschwil a rejeté la loi, tout comme son canton.","No alla legge sull'identificazione elettronica nel comune di Mörschwil: i cittadini hanno bocciato il testo con il 72,3 percento dei voti. Mörschwil ha bocciato la legge, proprio come il suo cantone."
3215,21,21,79,"Rorschach SG","Rorschach (SG)","Rorschach SG","Keine Mehrheit für eine elektronische Identität in Rorschach: Das E-ID-Gesetz ist mit 79 Prozent gescheitert. Rorschach hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","C'est non à 79 pour cent à la loi sur les services d'identification électronique à Rorschach. Rorschach a rejeté la loi, tout comme son canton.","Da Rorschach è arrivato un ""no"" alle urne per la legge sull'identificazione elettronica. I cittadini hanno bocciato il testo con il 79 percento dei voti. Rorschach ha bocciato la legge, proprio come il suo cantone."
3216,48.9,48.9,51.1,"Rorschacherberg SG","Rorschacherberg (SG)","Rorschacherberg SG","In Rorschacherberg hat das E-ID-Gesetz keine Mehrheit gefunden: 51,1 Prozent haben die Einführung einer elektronischen Identität abgelehnt. Rorschacherberg hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","La loi sur les services d'identification électronique échoue à Rorschacherberg avec 51,1 pour cent de non. Rorschacherberg a rejeté la loi, tout comme son canton.","A Rorschacherberg i cittadini hanno respinto, con il 51,1 percento dei voti, la legge federale sui servizi d’identificazione elettronica. Rorschacherberg ha bocciato la legge, proprio come il suo cantone."
3217,51.5,51.5,48.5,"Steinach SG","Steinach (SG)","Steinach SG","Steinach ist für die Einführung einer elektronischen Identität. Die Gemeinde hat das E-ID-Gesetz mit 8'171 Ja zu 7'681 Nein zugestimmt. Das entspricht einem Ja-Stimmen-Anteil von 51,5 Prozent. Steinach hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","La loi sur les services d'identification électronique passe la rampe à Steinach avec 51,5 pour cent de oui. Steinach a approuvé la loi, contrairement à son canton.","Da Steinach è arrivato un ""sì"" alle urne per la legge sull'identificazione elettronica. I cittadini hanno accolto il testo con il 51,5 percento dei voti. Steinach, al contrario del suo cantone, ha approvato la legge."
3218,40.3,40.3,59.7,"Tübach SG","Tübach (SG)","Tübach SG","Nein zur elektronischen Identität: Tübach hat das E-ID-Gesetz mit 59,7 Prozent Nein-Stimmen verworfen. Tübach hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","La loi sur les services d'identification électronique ne passe pas la rampe à Tübach avec 59,7 pour cent de non. Tübach a rejeté la loi, tout comme son canton.","Nel comune di Tübach la legge sull'identificazione elettronica è stata respinta con il 59,7 percento dei voti. Tübach ha bocciato la legge, proprio come il suo cantone."
3219,55.1,55.1,44.9,"Untereggen SG","Untereggen (SG)","Untereggen SG","Ja zur elektronischen Identität in Untereggen. Die Gemeinde hat das E-ID-Gesetz mit 55,1 Prozent der Stimmen angenommen. Untereggen hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","Les électeurs d'Untereggen valident la loi sur les services d'identification électronique avec 55,1 pour cent de oui. Untereggen a approuvé la loi, contrairement à son canton.","A Untereggen i cittadini hanno accolto, con il 55,1 percento dei voti, la legge federale sui servizi d’identificazione elettronica. Untereggen, al contrario del suo cantone, ha approvato la legge."
3231,64.5,64.5,35.5,"Au SG","Au (SG)","Au SG","Das E-ID-Gesetz ist in Au SG mit 64,5 Prozent der Stimmen angenommen worden. Au SG hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","A Au (SG), les habitants sont favorables à la loi sur les services d'identification électronique avec 64,5 pour cent de oui. Au (SG) a approuvé la loi, contrairement à son canton.","I cittadini di Au SG si sono espressi a favore della legge sull'identificazione elettronica. Il testo è stato approvato con il 64,5 percento dei voti. Au SG, al contrario del suo cantone, ha approvato la legge."
3232,56.7,56.7,43.3,"Balgach SG","Balgach (SG)","Balgach SG","56,7 Prozent der Stimmbürgerinnen und Stimmbürger in Balgach haben Ja gesagt zum E-ID-Gesetz. Balgach hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","C'est oui à 56,7 pour cent à la loi sur les services d'identification électronique à Balgach. Balgach a approuvé la loi, contrairement à son canton.","Con il 56,7 percento di ""sì"", i cittadini del comune di Balgach hanno accolto la legge sull'identificazione elettronica. Balgach, al contrario del suo cantone, ha approvato la legge."
3233,55.2,55.2,44.8,"Berneck SG","Berneck (SG)","Berneck SG","55,2 Prozent der Stimmbürgerinnen und Stimmbürger von Berneck haben sich für das E-ID-Gesetz ausgesprochen. Berneck hat damit anders abgestimmt als der Kanton St. Gallen, der die Vorlage abgelehnt hat.","A Berneck, les habitants disent oui à 55,2 pour cent à la loi sur les services d'identification électronique. Berneck a approuvé la loi, contrairement à son canton.","Nel comune di Berneck la legge sull'identificazione elettronica è stata approvata con il 55,2 percento dei voti. Berneck, al contrario del suo cantone, ha approvato la legge."
3234,47.6,47.6,52.4,"Diepoldsau SG","Diepoldsau (SG)","Diepoldsau SG","Diepoldsau ist gegen die Einführung einer elektronischen Identität: Die Gemeinde hat das E-ID-Gesetz mit 52,4 Prozent Nein verworfen. Diepoldsau hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Les habitants de Diepoldsau rejettent la loi sur les services d'identification électronique avec 52,4 pour cent de non. Diepoldsau a rejeté la loi, tout comme son canton.","Nel comune di Diepoldsau la legge sull'identificazione elettronica è stata bocciata con il 52,4 percento dei voti. Diepoldsau ha bocciato la legge, proprio come il suo cantone."
