"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
5260,59.7,59.7,40.3,"Novazzano TI","Novazzano (TI)","Novazzano TI","59,7 Prozent der Stimmbürgerinnen und Stimmbürger in Novazzano haben Ja gesagt zum E-ID-Gesetz. Novazzano hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage abgelehnt hat.","C'est oui à 59,7 pour cent à la loi sur les services d'identification électronique à Novazzano. Novazzano a approuvé la loi, contrairement à son canton.","Con il 59,7 percento di ""sì"", i cittadini del comune di Novazzano hanno accolto la legge sull'identificazione elettronica. Novazzano, al contrario del suo cantone, ha approvato la legge."
5263,39.7,39.7,60.3,"Riva San Vitale TI","Riva San Vitale (TI)","Riva San Vitale TI","Nein zur elektronischen Identität: Riva San Vitale hat das E-ID-Gesetz mit 60,3 Prozent Nein-Stimmen verworfen. Riva San Vitale hat damit gleich wie der Kanton Tessin Nein gesagt zu dieser Vorlage.","La loi sur les services d'identification électronique ne passe pas la rampe à Riva San Vitale avec 60,3 pour cent de non. Riva San Vitale a rejeté la loi, tout comme son canton.","Nel comune di Riva San Vitale la legge sull'identificazione elettronica è stata respinta con il 60,3 percento dei voti. Riva San Vitale ha bocciato la legge, proprio come il suo cantone."
5266,58.9,58.9,41.1,"Stabio TI","Stabio (TI)","Stabio TI","Ja zur elektronischen Identität in Stabio. Die Gemeinde hat das E-ID-Gesetz mit 58,9 Prozent der Stimmen angenommen. Stabio hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage abgelehnt hat.","Les électeurs de Stabio valident la loi sur les services d'identification électronique avec 58,9 pour cent de oui. Stabio a approuvé la loi, contrairement à son canton.","A Stabio i cittadini hanno accolto, con il 58,9 percento dei voti, la legge federale sui servizi d’identificazione elettronica. Stabio, al contrario del suo cantone, ha approvato la legge."
5268,54.2,54.2,45.8,"Vacallo TI","Vacallo (TI)","Vacallo TI","Ja zur elektronischen Identität in Vacallo. Die Gemeinde hat das E-ID-Gesetz mit 54,2 Prozent der Stimmen angenommen. Vacallo hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage abgelehnt hat.","Les électeurs de Vacallo valident la loi sur les services d'identification électronique avec 54,2 pour cent de oui. Vacallo a approuvé la loi, contrairement à son canton.","A Vacallo i cittadini hanno accolto, con il 54,2 percento dei voti, la legge federale sui servizi d’identificazione elettronica. Vacallo, al contrario del suo cantone, ha approvato la legge."
5269,26,26,74,"Breggia TI","Breggia (TI)","Breggia TI","74 der Stimmbürgerinnen und Stimmbürger von Breggia haben das E-ID-Gesetz zur Einführung einer elektronischen Identität abgelehnt. Breggia hat damit gleich wie der Kanton Tessin Nein gesagt zu dieser Vorlage.","Les habitants de Breggia s'opposent à la loi sur les services d'identification électronique avec 74 pour cent de non. Breggia a rejeté la loi, tout comme son canton.","No alla legge sull'identificazione elettronica nel comune di Breggia: i cittadini hanno bocciato il testo con il 74 percento dei voti. Breggia ha bocciato la legge, proprio come il suo cantone."
5281,46.1,46.1,53.9,"Biasca TI","Biasca (TI)","Biasca TI","In Biasca hat das E-ID-Gesetz keine Mehrheit gefunden: 53,9 Prozent haben die Einführung einer elektronischen Identität abgelehnt. Biasca hat damit gleich wie der Kanton Tessin Nein gesagt zu dieser Vorlage.","La loi sur les services d'identification électronique échoue à Biasca avec 53,9 pour cent de non. Biasca a rejeté la loi, tout comme son canton.","A Biasca i cittadini hanno respinto, con il 53,9 percento dei voti, la legge federale sui servizi d’identificazione elettronica. Biasca ha bocciato la legge, proprio come il suo cantone."
5287,4,4,96,"Riviera TI","Riviera (TI)","Riviera TI","Riviera ist gegen die Einführung einer elektronischen Identität: Die Gemeinde hat das E-ID-Gesetz mit 96 Prozent Nein verworfen. Riviera hat damit bei dieser Vorlage den höchsten Nein-Anteil im Kanton Tessin.","Les habitants de Riviera rejettent la loi sur les services d'identification électronique avec 96 pour cent de non. Le plus fort pourcentage de non du canton du Tessin a été obtenu à Riviera.","Nel comune di Riviera la legge sull'identificazione elettronica è stata bocciata con il 96 percento dei voti. La più alta percentuale di ""no"" nel canton Ticino è stata ottenuta a Riviera."
5304,45.4,45.4,54.6,"Bosco/Gurin TI","Bosco/Gurin (TI)","Bosco/Gurin TI","Bosco/Gurin ist gegen die Einführung einer elektronischen Identität: Die Gemeinde hat das E-ID-Gesetz mit 54,6 Prozent Nein verworfen. Bosco/Gurin hat damit gleich wie der Kanton Tessin Nein gesagt zu dieser Vorlage.","Les habitants de Bosco/Gurin rejettent la loi sur les services d'identification électronique avec 54,6 pour cent de non. Bosco/Gurin a rejeté la loi, tout comme son canton.","Nel comune di Bosco/Gurin la legge sull'identificazione elettronica è stata bocciata con il 54,6 percento dei voti. Bosco/Gurin ha bocciato la legge, proprio come il suo cantone."
5307,47.8,47.8,52.2,"Campo (Vallemaggia) TI","Campo (Vallemaggia) (TI)","Campo (Vallemaggia) TI","Nein zur elektronischen Identität: Campo (Vallemaggia) hat das E-ID-Gesetz mit 52,2 Prozent Nein-Stimmen verworfen. Campo (Vallemaggia) hat damit gleich wie der Kanton Tessin Nein gesagt zu dieser Vorlage.","La loi sur les services d'identification électronique ne passe pas la rampe à Campo (Vallemaggia) avec 52,2 pour cent de non. Campo (Vallemaggia) a rejeté la loi, tout comme son canton.","Nel comune di Campo (Vallemaggia) la legge sull'identificazione elettronica è stata respinta con il 52,2 percento dei voti. Campo (Vallemaggia) ha bocciato la legge, proprio come il suo cantone."
5309,60.5,60.5,39.5,"Cerentino TI","Cerentino (TI)","Cerentino TI","60,5 Prozent der Stimmbürgerinnen und Stimmbürger von Cerentino haben sich für das E-ID-Gesetz ausgesprochen. Cerentino hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage abgelehnt hat.","A Cerentino, les habitants disent oui à 60,5 pour cent à la loi sur les services d'identification électronique. Cerentino a approuvé la loi, contrairement à son canton.","Nel comune di Cerentino la legge sull'identificazione elettronica è stata approvata con il 60,5 percento dei voti. Cerentino, al contrario del suo cantone, ha approvato la legge."
5310,18.6,18.6,81.4,"Cevio TI","Cevio (TI)","Cevio TI","Keine Mehrheit für eine elektronische Identität in Cevio: Das E-ID-Gesetz ist mit 81,4 Prozent gescheitert. Cevio hat damit gleich wie der Kanton Tessin Nein gesagt zu dieser Vorlage.","C'est non à 81,4 pour cent à la loi sur les services d'identification électronique à Cevio. Cevio a rejeté la loi, tout comme son canton.","Da Cevio è arrivato un ""no"" alle urne per la legge sull'identificazione elettronica. I cittadini hanno bocciato il testo con il 81,4 percento dei voti. Cevio ha bocciato la legge, proprio come il suo cantone."
5315,82,82,18,"Linescio TI","Linescio (TI)","Linescio TI","82 Prozent der Stimmbürgerinnen und Stimmbürger von Linescio haben sich für das E-ID-Gesetz ausgesprochen. Linescio hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage abgelehnt hat.","A Linescio, les habitants disent oui à 82 pour cent à la loi sur les services d'identification électronique. Linescio a approuvé la loi, contrairement à son canton.","Nel comune di Linescio la legge sull'identificazione elettronica è stata approvata con il 82 percento dei voti. Linescio, al contrario del suo cantone, ha approvato la legge."
5317,29.5,29.5,70.5,"Maggia TI","Maggia (TI)","Maggia TI","Keine Mehrheit für eine elektronische Identität in Maggia: Das E-ID-Gesetz ist mit 70,5 Prozent gescheitert. Maggia hat damit gleich wie der Kanton Tessin Nein gesagt zu dieser Vorlage.","C'est non à 70,5 pour cent à la loi sur les services d'identification électronique à Maggia. Maggia a rejeté la loi, tout comme son canton.","Da Maggia è arrivato un ""no"" alle urne per la legge sull'identificazione elettronica. I cittadini hanno bocciato il testo con il 70,5 percento dei voti. Maggia ha bocciato la legge, proprio come il suo cantone."
5323,96.6,96.6,3.4,"Lavizzara TI","Lavizzara (TI)","Lavizzara TI","Das E-ID-Gesetz ist in Lavizzara mit 96,6 Prozent der Stimmen angenommen worden. Lavizzara hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage abgelehnt hat.","A Lavizzara, les habitants sont favorables à la loi sur les services d'identification électronique avec 96,6 pour cent de oui. Lavizzara a approuvé la loi, contrairement à son canton.","I cittadini di Lavizzara si sono espressi a favore della legge sull'identificazione elettronica. Il testo è stato approvato con il 96,6 percento dei voti. Lavizzara, al contrario del suo cantone, ha approvato la legge."
5324,59.8,59.8,40.2,"Avegno Gordevio TI","Avegno Gordevio (TI)","Avegno Gordevio TI","Mit 8'854 Ja zu 5'954 Nein hat sich Avegno Gordevio für das E-ID-Gesetz ausgesprochen. Das entspricht 59,8 Prozent.. Avegno Gordevio hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage abgelehnt hat.","Les habitants d'Avegno Gordevio approuvent la loi sur les services d'identification électronique avec 59,8 pour cent de oui. Avegno Gordevio a approuvé la loi, contrairement à son canton.","Sì alla legge sull'identificazione elettronica nel comune di Avegno Gordevio: i cittadini hanno approvato il testo con il 59,8 percento dei voti. Avegno Gordevio, al contrario del suo cantone, ha approvato la legge."
5396,66.3,66.3,33.7,"Terre di Pedemonte TI","Terre di Pedemonte (TI)","Terre di Pedemonte TI","Mit 8'941 Ja zu 4'535 Nein hat sich Terre di Pedemonte für das E-ID-Gesetz ausgesprochen. Das entspricht 66,3 Prozent.. Terre di Pedemonte hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage abgelehnt hat.","Les habitants de Terre di Pedemonte approuvent la loi sur les services d'identification électronique avec 66,3 pour cent de oui. Terre di Pedemonte a approuvé la loi, contrairement à son canton.","Sì alla legge sull'identificazione elettronica nel comune di Terre di Pedemonte: i cittadini hanno approvato il testo con il 66,3 percento dei voti. Terre di Pedemonte, al contrario del suo cantone, ha approvato la legge."
5397,51.2,51.2,48.8,"Centovalli TI","Centovalli (TI)","Centovalli TI","Das E-ID-Gesetz ist in Centovalli mit 51,2 Prozent der Stimmen angenommen worden. Centovalli hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage abgelehnt hat.","A Centovalli, les habitants sont favorables à la loi sur les services d'identification électronique avec 51,2 pour cent de oui. Centovalli a approuvé la loi, contrairement à son canton.","I cittadini di Centovalli si sono espressi a favore della legge sull'identificazione elettronica. Il testo è stato approvato con il 51,2 percento dei voti. Centovalli, al contrario del suo cantone, ha approvato la legge."
5398,42.3,42.3,57.7,"Gambarogno TI","Gambarogno (TI)","Gambarogno TI","57,7 der Stimmbürgerinnen und Stimmbürger von Gambarogno haben das E-ID-Gesetz zur Einführung einer elektronischen Identität abgelehnt. Gambarogno hat damit gleich wie der Kanton Tessin Nein gesagt zu dieser Vorlage.","Les habitants de Gambarogno s'opposent à la loi sur les services d'identification électronique avec 57,7 pour cent de non. Gambarogno a rejeté la loi, tout comme son canton.","No alla legge sull'identificazione elettronica nel comune di Gambarogno: i cittadini hanno bocciato il testo con il 57,7 percento dei voti. Gambarogno ha bocciato la legge, proprio come il suo cantone."
5399,9.4,9.4,90.6,"Verzasca TI","Verzasca (TI)","Verzasca TI","Keine Mehrheit für eine elektronische Identität in Verzasca: Das E-ID-Gesetz ist mit 90,6 Prozent gescheitert. Verzasca hat damit gleich wie der Kanton Tessin Nein gesagt zu dieser Vorlage.","C'est non à 90,6 pour cent à la loi sur les services d'identification électronique à Verzasca. Verzasca a rejeté la loi, tout comme son canton.","Da Verzasca è arrivato un ""no"" alle urne per la legge sull'identificazione elettronica. I cittadini hanno bocciato il testo con il 90,6 percento dei voti. Verzasca ha bocciato la legge, proprio come il suo cantone."
